"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr17",39280656,39281460,805,"*",5.41,6.17,3.67,2.5,7.72e-08,1.94e-06,"chr17_39280656_39281460"
"chr8",29958309,29958714,406,"*",4.92,5.76,2.61,3.15,7.74e-08,1.95e-06,"chr8_29958309_29958714"
"chr2",126699276,126700579,1304,"*",5.26,3.31,6.06,-2.75,7.75e-08,1.95e-06,"chr2_126699276_126700579"
"chr6",112502511,112503758,1248,"*",6.33,5.02,7,-1.97,7.76e-08,1.95e-06,"chr6_112502511_112503758"
"chr8",128427870,128428708,839,"*",6,6.67,4.71,1.96,7.77e-08,1.96e-06,"chr8_128427870_128428708"
"chr6",137487657,137489996,2340,"*",7.04,6.23,7.56,-1.33,7.79e-08,1.96e-06,"chr6_137487657_137489996"
"chr8",128038343,128039030,688,"*",5.7,4.16,6.42,-2.26,7.8e-08,1.96e-06,"chr8_128038343_128039030"
"chrX",108176910,108178400,1491,"*",5.4,3.55,6.19,-2.64,7.8e-08,1.96e-06,"chrX_108176910_108178400"
"chr8",93287348,93287825,478,"*",4.66,5.57,1.5,4.07,7.8e-08,1.96e-06,"chr8_93287348_93287825"
"chr5",14189962,14190805,844,"*",6.02,6.7,4.65,2.05,7.8e-08,1.96e-06,"chr5_14189962_14190805"
"chr6",33607022,33607745,724,"*",5.06,2.83,5.9,-3.07,7.82e-08,1.97e-06,"chr6_33607022_33607745"
"chr10",42970379,42971438,1060,"*",6.09,4.84,6.75,-1.91,7.82e-08,1.97e-06,"chr10_42970379_42971438"
"chr3",16482498,16483533,1036,"*",5.33,3.51,6.12,-2.61,7.83e-08,1.97e-06,"chr3_16482498_16483533"
"chr8",73520606,73520995,390,"*",4.86,5.73,2.31,3.42,7.83e-08,1.97e-06,"chr8_73520606_73520995"
"chr18",44945867,44946844,978,"*",6.3,5.08,6.95,-1.87,7.84e-08,1.97e-06,"chr18_44945867_44946844"
"chr11",47160839,47162061,1223,"*",7.62,6.98,8.07,-1.09,7.84e-08,1.97e-06,"chr11_47160839_47162061"
"chr10",31940853,31941436,584,"*",5.36,6.14,3.58,2.56,7.85e-08,1.97e-06,"chr10_31940853_31941436"
"chr2",172339562,172339863,302,"*",5.02,2.75,5.86,-3.11,7.85e-08,1.97e-06,"chr2_172339562_172339863"
"chr18",51342726,51343253,528,"*",4.71,5.61,1.69,3.93,7.85e-08,1.97e-06,"chr18_51342726_51343253"
"chr7",47001952,47002781,830,"*",5.97,4.66,6.65,-1.99,7.86e-08,1.97e-06,"chr7_47001952_47002781"
"chr15",74584205,74585148,944,"*",6.82,5.85,7.4,-1.55,7.86e-08,1.97e-06,"chr15_74584205_74585148"
"chr6",38183628,38184341,714,"*",5.72,6.44,4.23,2.21,7.87e-08,1.97e-06,"chr6_38183628_38184341"
"chr8",21471624,21472079,456,"*",4.93,5.78,2.63,3.14,7.88e-08,1.98e-06,"chr8_21471624_21472079"
"chr3",21331980,21332466,487,"*",4.94,5.8,2.55,3.25,7.89e-08,1.98e-06,"chr3_21331980_21332466"
"chr2",39938015,39939224,1210,"*",5.63,6.38,3.95,2.43,7.89e-08,1.98e-06,"chr2_39938015_39939224"
"chr17",50318364,50319886,1523,"*",7.57,8.04,6.86,1.18,7.9e-08,1.98e-06,"chr17_50318364_50319886"
"chr2",218886296,218886849,554,"*",6.17,6.81,4.98,1.84,7.91e-08,1.98e-06,"chr2_218886296_218886849"
"chr2",179898501,179899562,1062,"*",5.33,3.45,6.11,-2.67,7.92e-08,1.99e-06,"chr2_179898501_179899562"
"chr1",119293913,119295397,1485,"*",7.84,8.26,7.25,1.02,7.94e-08,1.99e-06,"chr1_119293913_119295397"
"chr3",138227539,138228076,538,"*",4.68,5.6,1.5,4.1,7.94e-08,1.99e-06,"chr3_138227539_138228076"
"chr10",109474225,109475261,1037,"*",6.75,5.82,7.31,-1.49,7.95e-08,1.99e-06,"chr10_109474225_109475261"
"chr10",3053984,3055178,1195,"*",5.77,4.19,6.51,-2.32,7.95e-08,1.99e-06,"chr10_3053984_3055178"
"chr2",41937129,41939233,2105,"*",8.27,7.77,8.64,-0.87,7.96e-08,1.99e-06,"chr2_41937129_41939233"
"chr5",170074346,170075055,710,"*",5.53,3.79,6.3,-2.5,7.96e-08,1.99e-06,"chr5_170074346_170075055"
"chr9",20028574,20029401,828,"*",6.56,5.55,7.15,-1.59,7.97e-08,2e-06,"chr9_20028574_20029401"
"chr6",36350613,36351487,875,"*",6.52,7.11,5.49,1.63,7.99e-08,2e-06,"chr6_36350613_36351487"
"chr3",48694628,48695741,1114,"*",7.28,6.5,7.78,-1.28,8e-08,2e-06,"chr3_48694628_48695741"
"chr1",79702443,79703229,787,"*",6.89,5.98,7.44,-1.46,8e-08,2e-06,"chr1_79702443_79703229"
"chr7",47009351,47010108,758,"*",5.33,3.33,6.14,-2.81,8.01e-08,2e-06,"chr7_47009351_47010108"
"chr6",127117680,127121716,4037,"*",8.24,7.74,8.61,-0.86,8.01e-08,2e-06,"chr6_127117680_127121716"
"chr8",130481207,130481651,445,"*",4.95,5.79,2.7,3.09,8.01e-08,2e-06,"chr8_130481207_130481651"
"chr20",33803874,33804346,473,"*",4.58,5.52,1.03,4.49,8.02e-08,2e-06,"chr20_33803874_33804346"
"chr1",172600566,172601442,877,"*",5.99,4.69,6.67,-1.97,8.03e-08,2.01e-06,"chr1_172600566_172601442"
"chr12",75945580,75946042,463,"*",4.62,5.54,1.44,4.1,8.06e-08,2.02e-06,"chr12_75945580_75946042"
"chr8",96338101,96340604,2504,"*",6.85,5.93,7.41,-1.48,8.06e-08,2.02e-06,"chr8_96338101_96340604"
"chr18",45617197,45617680,484,"*",5.67,4.11,6.4,-2.28,8.07e-08,2.02e-06,"chr18_45617197_45617680"
"chr16",7324150,7325043,894,"*",5.77,4.28,6.49,-2.21,8.08e-08,2.02e-06,"chr16_7324150_7325043"
"chr16",25893084,25893732,649,"*",4.9,5.76,2.45,3.31,8.1e-08,2.02e-06,"chr16_25893084_25893732"
"chr10",3045754,3046434,681,"*",7.73,7.13,8.16,-1.02,8.12e-08,2.03e-06,"chr10_3045754_3046434"
"chr6",87623075,87623767,693,"*",4.81,5.71,2,3.71,8.13e-08,2.03e-06,"chr6_87623075_87623767"
"chr16",67900186,67900606,421,"*",5.47,6.23,3.76,2.47,8.13e-08,2.03e-06,"chr16_67900186_67900606"
"chr7",117154061,117155513,1453,"*",6.59,5.54,7.19,-1.65,8.16e-08,2.04e-06,"chr7_117154061_117155513"
"chr4",82415935,82416522,588,"*",5.49,3.68,6.27,-2.59,8.17e-08,2.04e-06,"chr4_82415935_82416522"
"chrX",137427134,137429640,2507,"*",6.9,5.92,7.48,-1.57,8.18e-08,2.04e-06,"chrX_137427134_137429640"
"chr14",103541895,103543381,1487,"*",7.44,6.7,7.92,-1.22,8.19e-08,2.04e-06,"chr14_103541895_103543381"
"chr16",26453721,26454447,727,"*",4.65,5.56,1.49,4.07,8.19e-08,2.04e-06,"chr16_26453721_26454447"
"chr14",77085125,77086685,1561,"*",7.38,6.68,7.85,-1.16,8.22e-08,2.05e-06,"chr14_77085125_77086685"
"chr12",116916483,116917279,797,"*",6.49,7.09,5.42,1.67,8.23e-08,2.05e-06,"chr12_116916483_116917279"
"chr12",123761869,123763402,1534,"*",7.08,6.18,7.62,-1.44,8.23e-08,2.05e-06,"chr12_123761869_123763402"
"chr20",36841742,36842229,488,"*",5.52,6.27,3.85,2.42,8.24e-08,2.05e-06,"chr20_36841742_36842229"
"chr12",130683514,130684593,1080,"*",5.62,4,6.36,-2.37,8.24e-08,2.05e-06,"chr12_130683514_130684593"
"chr13",27039755,27040595,841,"*",6.31,5.2,6.94,-1.74,8.3e-08,2.07e-06,"chr13_27039755_27040595"
"chr4",113502976,113503402,427,"*",4.96,5.83,2.49,3.34,8.3e-08,2.07e-06,"chr4_113502976_113503402"
"chr16",60286150,60287093,944,"*",5.02,5.84,2.86,2.98,8.3e-08,2.07e-06,"chr16_60286150_60287093"
"chr12",62817376,62818234,859,"*",5.35,6.13,3.54,2.59,8.31e-08,2.07e-06,"chr12_62817376_62818234"
"chr22",46499916,46500818,903,"*",6.86,5.75,7.48,-1.73,8.32e-08,2.07e-06,"chr22_46499916_46500818"
"chr6",98137236,98137781,546,"*",5.78,4.36,6.49,-2.13,8.33e-08,2.08e-06,"chr6_98137236_98137781"
"chr5",112929765,112930376,612,"*",4.83,5.81,-0.2,6.01,8.34e-08,2.08e-06,"chr5_112929765_112930376"
"chr3",153673631,153674428,798,"*",4.84,5.72,2.16,3.55,8.34e-08,2.08e-06,"chr3_153673631_153674428"
"chr11",46912534,46913822,1289,"*",7.89,7.29,8.32,-1.03,8.34e-08,2.08e-06,"chr11_46912534_46913822"
"chr7",90982041,90982560,520,"*",4.62,5.58,0.44,5.14,8.35e-08,2.08e-06,"chr7_90982041_90982560"
"chr9",24110394,24111369,976,"*",5.64,6.4,3.94,2.46,8.37e-08,2.08e-06,"chr9_24110394_24111369"
"chr15",70165074,70166385,1312,"*",6.63,5.66,7.2,-1.55,8.39e-08,2.09e-06,"chr15_70165074_70166385"
"chr17",33082437,33083283,847,"*",4.71,5.61,1.8,3.81,8.4e-08,2.09e-06,"chr17_33082437_33083283"
"chr14",91416910,91419355,2446,"*",8.03,7.39,8.48,-1.09,8.42e-08,2.09e-06,"chr14_91416910_91419355"
"chr12",132506354,132507094,741,"*",6.02,6.69,4.71,1.99,8.44e-08,2.1e-06,"chr12_132506354_132507094"
"chr3",39577521,39578625,1105,"*",5.2,3.17,6.01,-2.84,8.46e-08,2.1e-06,"chr3_39577521_39578625"
"chr17",63136463,63137374,912,"*",4.83,1.91,5.73,-3.81,8.47e-08,2.11e-06,"chr17_63136463_63137374"
"chr11",7444155,7445533,1379,"*",7.01,7.53,6.19,1.33,8.48e-08,2.11e-06,"chr11_7444155_7445533"
"chr14",68539177,68540042,866,"*",6,4.67,6.68,-2.01,8.48e-08,2.11e-06,"chr14_68539177_68540042"
"chr9",127084332,127085274,943,"*",6.43,7.04,5.36,1.68,8.49e-08,2.11e-06,"chr9_127084332_127085274"
"chr9",86880080,86880529,450,"*",5.43,6.21,3.65,2.56,8.54e-08,2.12e-06,"chr9_86880080_86880529"
"chr8",78562315,78562852,538,"*",6,4.7,6.67,-1.97,8.55e-08,2.13e-06,"chr8_78562315_78562852"
"chr3",45667991,45668476,486,"*",4.61,5.54,1.28,4.25,8.58e-08,2.13e-06,"chr3_45667991_45668476"
"chr7",130121302,130121802,501,"*",4.62,5.58,0.34,5.24,8.58e-08,2.13e-06,"chr7_130121302_130121802"
"chr7",78576396,78576923,528,"*",6.49,5.43,7.09,-1.66,8.58e-08,2.13e-06,"chr7_78576396_78576923"
"chr19",58572703,58573841,1139,"*",10.48,10.76,10.14,0.61,8.59e-08,2.13e-06,"chr19_58572703_58573841"
"chr13",79782340,79783262,923,"*",7.58,6.93,8.02,-1.1,8.6e-08,2.13e-06,"chr13_79782340_79783262"
"chr1",102107098,102107992,895,"*",5.44,3.55,6.23,-2.69,8.6e-08,2.14e-06,"chr1_102107098_102107992"
"chr13",102333474,102334205,732,"*",4.71,1.3,5.64,-4.35,8.61e-08,2.14e-06,"chr13_102333474_102334205"
"chr4",175339342,175339734,393,"*",4.73,5.62,1.89,3.73,8.62e-08,2.14e-06,"chr4_175339342_175339734"
"chr3",190086072,190086861,790,"*",5.87,4.4,6.58,-2.18,8.63e-08,2.14e-06,"chr3_190086072_190086861"
"chr8",79103526,79104082,557,"*",4.57,5.52,0.88,4.64,8.65e-08,2.15e-06,"chr8_79103526_79104082"
"chr2",149256989,149257745,757,"*",5.04,2.67,5.89,-3.22,8.65e-08,2.15e-06,"chr2_149256989_149257745"
"chr8",127817773,127818833,1061,"*",5.61,4.03,6.34,-2.31,8.67e-08,2.15e-06,"chr8_127817773_127818833"
"chr15",63028753,63029178,426,"*",5.09,2.93,5.92,-2.99,8.68e-08,2.15e-06,"chr15_63028753_63029178"
"chr2",136112498,136112899,402,"*",4.74,1.69,5.65,-3.97,8.69e-08,2.15e-06,"chr2_136112498_136112899"
"chr10",94000713,94001252,540,"*",4.9,2.4,5.76,-3.37,8.69e-08,2.16e-06,"chr10_94000713_94001252"
"chr11",86890554,86891676,1123,"*",6.05,4.66,6.75,-2.08,8.7e-08,2.16e-06,"chr11_86890554_86891676"
"chr3",65924609,65925241,633,"*",5.04,5.89,2.73,3.17,8.71e-08,2.16e-06,"chr3_65924609_65925241"
"chr12",67751351,67752097,747,"*",6.01,6.7,4.63,2.07,8.72e-08,2.16e-06,"chr12_67751351_67752097"
"chr3",149196677,149199102,2426,"*",6.73,5.63,7.35,-1.72,8.72e-08,2.16e-06,"chr3_149196677_149199102"
"chr1",31625499,31626009,511,"*",5.69,6.42,4.14,2.29,8.73e-08,2.16e-06,"chr1_31625499_31626009"
"chr17",79789107,79790496,1390,"*",7.29,6.53,7.79,-1.26,8.73e-08,2.16e-06,"chr17_79789107_79790496"
"chr7",100983370,100983972,603,"*",5.44,6.23,3.53,2.69,8.74e-08,2.16e-06,"chr7_100983370_100983972"
"chr10",4770863,4771566,704,"*",4.78,5.65,2.25,3.4,8.75e-08,2.17e-06,"chr10_4770863_4771566"
"chr8",76901372,76902144,773,"*",5.14,2.96,5.97,-3.02,8.78e-08,2.17e-06,"chr8_76901372_76902144"
"chr6",38477144,38478573,1430,"*",5.07,2.68,5.92,-3.24,8.78e-08,2.17e-06,"chr6_38477144_38478573"
"chr8",101310579,101311370,792,"*",6.96,6.08,7.5,-1.42,8.79e-08,2.18e-06,"chr8_101310579_101311370"
"chr18",4781496,4782318,823,"*",5.1,3.01,5.92,-2.92,8.8e-08,2.18e-06,"chr18_4781496_4782318"
"chr3",158167903,158168453,551,"*",5.08,5.9,3.03,2.87,8.82e-08,2.18e-06,"chr3_158167903_158168453"
"chr1",95086196,95087607,1412,"*",6.84,5.96,7.39,-1.42,8.83e-08,2.18e-06,"chr1_95086196_95087607"
"chr8",135721855,135722356,502,"*",5.29,3.39,6.08,-2.69,8.83e-08,2.18e-06,"chr8_135721855_135722356"
"chr14",91925114,91925788,675,"*",5.34,3.52,6.12,-2.6,8.84e-08,2.19e-06,"chr14_91925114_91925788"
"chr4",7860891,7862218,1328,"*",5.02,2.76,5.86,-3.1,8.85e-08,2.19e-06,"chr4_7860891_7862218"
"chr7",155578535,155579077,543,"*",4.81,5.79,-0.2,5.98,8.87e-08,2.19e-06,"chr7_155578535_155579077"
"chr5",10339141,10340077,937,"*",6.37,5.15,7.02,-1.87,8.87e-08,2.19e-06,"chr5_10339141_10340077"
"chr14",102544102,102546344,2243,"*",7.41,6.69,7.89,-1.2,8.88e-08,2.19e-06,"chr14_102544102_102546344"
"chr15",92803836,92804380,545,"*",5.88,6.62,4.31,2.31,8.88e-08,2.19e-06,"chr15_92803836_92804380"
"chr1",91523262,91523952,691,"*",4.85,5.71,2.41,3.29,8.88e-08,2.19e-06,"chr1_91523262_91523952"
"chr13",106469188,106469570,383,"*",5.14,3.1,5.95,-2.85,8.89e-08,2.2e-06,"chr13_106469188_106469570"
"chr9",124309201,124310209,1009,"*",6.31,5.12,6.96,-1.83,8.91e-08,2.2e-06,"chr9_124309201_124310209"
"chr8",36659357,36659807,451,"*",4.6,5.53,1.28,4.24,8.91e-08,2.2e-06,"chr8_36659357_36659807"
"chr4",185343937,185344724,788,"*",6.89,7.47,5.93,1.54,8.92e-08,2.2e-06,"chr4_185343937_185344724"
"chr6",157533273,157533819,547,"*",6.77,5.83,7.34,-1.51,8.92e-08,2.2e-06,"chr6_157533273_157533819"
"chr2",96116014,96118026,2013,"*",8.29,7.79,8.65,-0.86,8.92e-08,2.2e-06,"chr2_96116014_96118026"
"chr17",75693171,75694738,1568,"*",6.23,5.01,6.87,-1.86,8.93e-08,2.2e-06,"chr17_75693171_75694738"
"chr5",90604617,90605401,785,"*",5.97,6.69,4.48,2.21,8.93e-08,2.2e-06,"chr5_90604617_90605401"
"chr2",209614602,209615763,1162,"*",6.47,5.36,7.09,-1.73,8.94e-08,2.2e-06,"chr2_209614602_209615763"
"chr9",126534416,126535791,1376,"*",7.55,8.02,6.85,1.17,8.95e-08,2.21e-06,"chr9_126534416_126535791"
"chr21",39637041,39638966,1926,"*",5.76,4.29,6.47,-2.18,8.95e-08,2.21e-06,"chr21_39637041_39638966"
"chr2",79161852,79162376,525,"*",5.69,6.41,4.19,2.22,8.97e-08,2.21e-06,"chr2_79161852_79162376"
"chr11",96337520,96338455,936,"*",6.48,7.09,5.39,1.71,9e-08,2.22e-06,"chr11_96337520_96338455"
"chr2",1306198,1306926,729,"*",5.92,4.55,6.61,-2.06,9.07e-08,2.24e-06,"chr2_1306198_1306926"
"chr2",120858938,120859613,676,"*",6.72,5.77,7.29,-1.52,9.07e-08,2.24e-06,"chr2_120858938_120859613"
"chr4",13891687,13892992,1306,"*",6.78,7.34,5.84,1.5,9.08e-08,2.24e-06,"chr4_13891687_13892992"
"chr2",101766912,101767705,794,"*",6.51,5.32,7.15,-1.83,9.08e-08,2.24e-06,"chr2_101766912_101767705"
"chr11",8572120,8572449,330,"*",4.91,5.76,2.59,3.17,9.08e-08,2.24e-06,"chr11_8572120_8572449"
"chr16",55470033,55471316,1284,"*",6.47,5.4,7.08,-1.68,9.09e-08,2.24e-06,"chr16_55470033_55471316"
"chr15",38696471,38697538,1068,"*",6.68,5.71,7.25,-1.54,9.1e-08,2.24e-06,"chr15_38696471_38697538"
"chr5",152051819,152052970,1152,"*",6.13,4.87,6.79,-1.93,9.1e-08,2.24e-06,"chr5_152051819_152052970"
"chr11",19930918,19931720,803,"*",7.38,6.64,7.86,-1.22,9.1e-08,2.24e-06,"chr11_19930918_19931720"
"chr5",74316047,74316728,682,"*",8.31,8.68,7.8,0.88,9.11e-08,2.24e-06,"chr5_74316047_74316728"
"chr14",69132955,69133619,665,"*",5.35,6.12,3.59,2.53,9.12e-08,2.24e-06,"chr14_69132955_69133619"
"chr19",39031086,39032829,1744,"*",9.01,8.57,9.35,-0.78,9.13e-08,2.25e-06,"chr19_39031086_39032829"
"chr2",74991467,74992496,1030,"*",7.26,7.74,6.54,1.2,9.15e-08,2.25e-06,"chr2_74991467_74992496"
"chr2",118644043,118644726,684,"*",4.88,2.4,5.75,-3.35,9.15e-08,2.25e-06,"chr2_118644043_118644726"
"chr10",90179668,90180232,565,"*",5.47,6.22,3.81,2.42,9.16e-08,2.25e-06,"chr10_90179668_90180232"
"chr15",66851195,66852050,856,"*",7.81,8.24,7.22,1.02,9.18e-08,2.26e-06,"chr15_66851195_66852050"
"chr17",74736239,74738213,1975,"*",8.17,7.64,8.56,-0.91,9.19e-08,2.26e-06,"chr17_74736239_74738213"
"chr19",18898272,18898949,678,"*",6.68,5.7,7.26,-1.55,9.21e-08,2.26e-06,"chr19_18898272_18898949"
"chr11",20207841,20209410,1570,"*",5.7,4.21,6.42,-2.21,9.22e-08,2.27e-06,"chr11_20207841_20209410"
"chr7",14793105,14794050,946,"*",4.65,0.97,5.59,-4.63,9.22e-08,2.27e-06,"chr7_14793105_14794050"
"chr1",37660376,37661747,1372,"*",6.77,5.85,7.33,-1.47,9.24e-08,2.27e-06,"chr1_37660376_37661747"
"chr3",41424269,41425069,801,"*",5.54,6.28,3.9,2.38,9.24e-08,2.27e-06,"chr3_41424269_41425069"
"chr14",35897493,35898712,1220,"*",6.99,6.15,7.51,-1.36,9.25e-08,2.27e-06,"chr14_35897493_35898712"
"chr2",228917156,228917838,683,"*",4.84,5.81,-0.2,6.01,9.26e-08,2.28e-06,"chr2_228917156_228917838"
"chr20",8116505,8116863,359,"*",4.66,5.57,1.49,4.09,9.27e-08,2.28e-06,"chr20_8116505_8116863"
"chr13",47013841,47014828,988,"*",5.07,2.71,5.92,-3.21,9.28e-08,2.28e-06,"chr13_47013841_47014828"
"chr3",12832656,12834258,1603,"*",5.54,3.88,6.29,-2.42,9.29e-08,2.28e-06,"chr3_12832656_12834258"
"chr18",66211875,66212197,323,"*",4.81,5.79,-0.2,5.99,9.29e-08,2.28e-06,"chr18_66211875_66212197"
"chr15",61459727,61460712,986,"*",6.25,6.92,4.95,1.97,9.3e-08,2.28e-06,"chr15_61459727_61460712"
"chr21",24622632,24623252,621,"*",4.89,5.76,2.36,3.39,9.3e-08,2.28e-06,"chr21_24622632_24623252"
"chr18",22411269,22411722,454,"*",4.63,5.53,1.63,3.9,9.31e-08,2.28e-06,"chr18_22411269_22411722"
"chr12",117450083,117450971,889,"*",6.02,4.63,6.71,-2.08,9.31e-08,2.28e-06,"chr12_117450083_117450971"
"chr9",116447837,116448532,696,"*",6.29,5.16,6.91,-1.75,9.32e-08,2.29e-06,"chr9_116447837_116448532"
"chr14",71070354,71071904,1551,"*",6.35,7.23,3.72,3.51,9.32e-08,2.29e-06,"chr14_71070354_71071904"
"chr2",225737027,225737932,906,"*",5.13,5.94,3.09,2.85,9.35e-08,2.29e-06,"chr2_225737027_225737932"
"chr14",30194579,30195311,733,"*",4.75,5.65,1.85,3.8,9.35e-08,2.29e-06,"chr14_30194579_30195311"
"chr9",115520599,115521015,417,"*",5.24,3.33,6.03,-2.7,9.36e-08,2.29e-06,"chr9_115520599_115521015"
"chr4",82284520,82285598,1079,"*",9.4,9.7,9.04,0.66,9.36e-08,2.3e-06,"chr4_82284520_82285598"
"chr2",162318055,162319179,1125,"*",6.19,4.96,6.84,-1.88,9.36e-08,2.3e-06,"chr2_162318055_162319179"
"chr3",108020835,108022079,1245,"*",5.15,2.97,5.99,-3.02,9.37e-08,2.3e-06,"chr3_108020835_108022079"
"chr18",31261559,31262661,1103,"*",6.94,6.01,7.51,-1.5,9.38e-08,2.3e-06,"chr18_31261559_31262661"
"chr8",53492286,53493088,803,"*",6.27,5.14,6.89,-1.75,9.4e-08,2.3e-06,"chr8_53492286_53493088"
"chr2",10121975,10123248,1274,"*",8.82,8.4,9.14,-0.74,9.42e-08,2.31e-06,"chr2_10121975_10123248"
"chr17",59289953,59291006,1054,"*",6.47,5.41,7.08,-1.66,9.42e-08,2.31e-06,"chr17_59289953_59291006"
"chr8",129515028,129516771,1744,"*",7.07,6.25,7.59,-1.34,9.43e-08,2.31e-06,"chr8_129515028_129516771"
"chr2",5409557,5410407,851,"*",5.53,3.89,6.28,-2.39,9.44e-08,2.31e-06,"chr2_5409557_5410407"
"chr11",130580245,130581430,1186,"*",6.55,5.52,7.14,-1.62,9.45e-08,2.31e-06,"chr11_130580245_130581430"
"chr5",167057522,167058185,664,"*",4.71,1.75,5.62,-3.87,9.46e-08,2.32e-06,"chr5_167057522_167058185"
"chr3",141083953,141084714,762,"*",7.67,7.05,8.1,-1.05,9.46e-08,2.32e-06,"chr3_141083953_141084714"
"chr8",104662691,104663321,631,"*",4.6,5.56,0.34,5.22,9.47e-08,2.32e-06,"chr8_104662691_104663321"
"chr10",119093534,119094461,928,"*",6.95,6,7.52,-1.53,9.5e-08,2.32e-06,"chr10_119093534_119094461"
"chr17",38879684,38880554,871,"*",7.5,6.8,7.96,-1.16,9.51e-08,2.33e-06,"chr17_38879684_38880554"
"chr1",212916541,212917313,773,"*",6.63,5.52,7.25,-1.73,9.52e-08,2.33e-06,"chr1_212916541_212917313"
"chr13",23448137,23448598,462,"*",4.84,5.71,2.36,3.34,9.53e-08,2.33e-06,"chr13_23448137_23448598"
"chr2",86283476,86283916,441,"*",5.92,6.61,4.58,2.03,9.53e-08,2.33e-06,"chr2_86283476_86283916"
"chr2",46229182,46230743,1562,"*",5.79,4.36,6.49,-2.12,9.55e-08,2.33e-06,"chr2_46229182_46230743"
"chr9",104232756,104233407,652,"*",5.03,5.86,2.88,2.98,9.56e-08,2.34e-06,"chr9_104232756_104233407"
"chr17",45783006,45785559,2554,"*",8.08,7.43,8.53,-1.1,9.57e-08,2.34e-06,"chr17_45783006_45785559"
"chr5",80109682,80110746,1065,"*",6.32,5.2,6.95,-1.75,9.58e-08,2.34e-06,"chr5_80109682_80110746"
"chr22",46721672,46722519,848,"*",5.56,6.33,3.76,2.58,9.58e-08,2.34e-06,"chr22_46721672_46722519"
"chr1",13604974,13605805,832,"*",5.57,6.31,3.97,2.34,9.59e-08,2.34e-06,"chr1_13604974_13605805"
"chr13",29884677,29885412,736,"*",5.89,4.44,6.6,-2.15,9.59e-08,2.34e-06,"chr13_29884677_29885412"
"chr4",26318961,26321067,2107,"*",10.23,10.48,9.93,0.55,9.6e-08,2.34e-06,"chr4_26318961_26321067"
"chr11",104073842,104074559,718,"*",4.94,5.78,2.7,3.07,9.6e-08,2.34e-06,"chr11_104073842_104074559"
"chr9",83431931,83432795,865,"*",5.7,4.04,6.45,-2.41,9.6e-08,2.34e-06,"chr9_83431931_83432795"
"chr6",73491340,73491959,620,"*",5.1,5.93,2.98,2.95,9.61e-08,2.34e-06,"chr6_73491340_73491959"
"chr1",59981891,59982311,421,"*",4.68,1.21,5.61,-4.4,9.61e-08,2.35e-06,"chr1_59981891_59982311"
"chr2",96341980,96342503,524,"*",4.96,5.82,2.55,3.27,9.62e-08,2.35e-06,"chr2_96341980_96342503"
"chr14",101359516,101360961,1446,"*",8.1,8.49,7.58,0.91,9.63e-08,2.35e-06,"chr14_101359516_101360961"
"chr2",170162335,170163198,864,"*",4.98,5.82,2.75,3.07,9.63e-08,2.35e-06,"chr2_170162335_170163198"
"chr3",60669476,60670074,599,"*",4.7,1.73,5.61,-3.88,9.66e-08,2.36e-06,"chr3_60669476_60670074"
"chr1",160629653,160631337,1685,"*",7.46,6.75,7.93,-1.19,9.67e-08,2.36e-06,"chr1_160629653_160631337"
"chr10",105188826,105189630,805,"*",6.52,7.12,5.48,1.63,9.69e-08,2.36e-06,"chr10_105188826_105189630"
"chr2",55096864,55098180,1317,"*",6.83,7.38,5.94,1.44,9.69e-08,2.36e-06,"chr2_55096864_55098180"
"chr1",54096199,54097159,961,"*",5.3,3.45,6.09,-2.64,9.7e-08,2.36e-06,"chr1_54096199_54097159"
"chr10",13758235,13759629,1395,"*",7.13,6.35,7.64,-1.3,9.7e-08,2.37e-06,"chr10_13758235_13759629"
"chr9",10746839,10747259,421,"*",4.56,5.51,0.73,4.78,9.72e-08,2.37e-06,"chr9_10746839_10747259"
"chr10",114489259,114490146,888,"*",6.21,5.06,6.85,-1.79,9.72e-08,2.37e-06,"chr10_114489259_114490146"
"chr2",23029406,23030610,1205,"*",6.93,6.03,7.47,-1.44,9.73e-08,2.37e-06,"chr2_23029406_23030610"
"chr15",46594884,46596102,1219,"*",5.03,5.88,2.71,3.17,9.74e-08,2.37e-06,"chr15_46594884_46596102"
"chr3",45635171,45636538,1368,"*",5.93,4.56,6.63,-2.07,9.75e-08,2.37e-06,"chr3_45635171_45636538"
"chr20",1566904,1568104,1201,"*",6.06,4.79,6.72,-1.92,9.76e-08,2.38e-06,"chr20_1566904_1568104"
"chr9",10612399,10613832,1434,"*",7.87,7.26,8.29,-1.03,9.76e-08,2.38e-06,"chr9_10612399_10613832"
"chr18",78814016,78814883,868,"*",5.94,6.61,4.64,1.97,9.8e-08,2.39e-06,"chr18_78814016_78814883"
"chr6",12748433,12750426,1994,"*",7.07,6.26,7.59,-1.34,9.81e-08,2.39e-06,"chr6_12748433_12750426"
"chr1",232595199,232595667,469,"*",4.79,2.09,5.68,-3.58,9.81e-08,2.39e-06,"chr1_232595199_232595667"
"chr11",65301501,65302463,963,"*",7.47,6.8,7.92,-1.12,9.83e-08,2.39e-06,"chr11_65301501_65302463"
"chr11",44250101,44250839,739,"*",5.25,3.22,6.06,-2.84,9.84e-08,2.39e-06,"chr11_44250101_44250839"
"chr15",89747204,89748579,1376,"*",6.06,4.78,6.72,-1.95,9.87e-08,2.4e-06,"chr15_89747204_89748579"
