"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr9",120169175,120169752,578,"*",4.75,2.19,5.63,-3.44,1.26e-07,1.03e-06,"chr9_120169175_120169752"
"chr17",45160769,45162277,1509,"*",9.34,9.03,9.6,-0.57,1.26e-07,1.03e-06,"chr17_45160769_45162277"
"chr16",3645254,3646193,940,"*",6.77,7.31,5.88,1.43,1.26e-07,1.03e-06,"chr16_3645254_3646193"
"chr5",8813593,8814442,850,"*",4.7,5.59,1.82,3.78,1.26e-07,1.03e-06,"chr5_8813593_8814442"
"chr5",158538482,158538977,496,"*",5.09,5.91,3.05,2.86,1.26e-07,1.03e-06,"chr5_158538482_158538977"
"chr20",19473432,19474247,816,"*",4.82,2.32,5.69,-3.37,1.26e-07,1.03e-06,"chr20_19473432_19474247"
"chr7",1703561,1704082,522,"*",4.54,5.49,0.78,4.71,1.26e-07,1.03e-06,"chr7_1703561_1704082"
"chr2",104863443,104864384,942,"*",6.58,7.19,5.51,1.68,1.26e-07,1.03e-06,"chr2_104863443_104864384"
"chr2",88199911,88201383,1473,"*",6.01,6.66,4.81,1.84,1.26e-07,1.03e-06,"chr2_88199911_88201383"
"chr5",79694736,79695049,314,"*",4.85,2.42,5.71,-3.29,1.26e-07,1.03e-06,"chr5_79694736_79695049"
"chr12",82857953,82859293,1341,"*",4.75,5.63,2.11,3.52,1.26e-07,1.03e-06,"chr12_82857953_82859293"
"chr13",20414623,20415557,935,"*",5.2,5.98,3.33,2.65,1.26e-07,1.03e-06,"chr13_20414623_20415557"
"chr6",31747088,31747574,487,"*",4.9,2.69,5.73,-3.04,1.26e-07,1.03e-06,"chr6_31747088_31747574"
"chr1",157234454,157235637,1184,"*",5.43,3.74,6.19,-2.44,1.26e-07,1.03e-06,"chr1_157234454_157235637"
"chr1",95142552,95143217,666,"*",4.78,5.68,1.87,3.81,1.26e-07,1.03e-06,"chr1_95142552_95143217"
"chr7",75791351,75792300,950,"*",6.08,4.92,6.71,-1.78,1.26e-07,1.03e-06,"chr7_75791351_75792300"
"chr4",189784903,189785769,867,"*",4.87,5.73,2.44,3.29,1.26e-07,1.03e-06,"chr4_189784903_189785769"
"chr10",16504955,16505530,576,"*",4.71,-0.23,5.69,-5.92,1.26e-07,1.03e-06,"chr10_16504955_16505530"
"chr7",69412526,69412959,434,"*",4.9,2.55,5.76,-3.21,1.26e-07,1.03e-06,"chr7_69412526_69412959"
"chr6",47134590,47135146,557,"*",5.4,3.74,6.15,-2.41,1.26e-07,1.03e-06,"chr6_47134590_47135146"
"chr2",100041673,100042517,845,"*",4.72,5.62,1.87,3.75,1.26e-07,1.03e-06,"chr2_100041673_100042517"
"chr1",156388025,156388978,954,"*",6.12,6.8,4.79,2.02,1.27e-07,1.03e-06,"chr1_156388025_156388978"
"chr16",1989988,1991090,1103,"*",6.99,7.49,6.21,1.28,1.27e-07,1.03e-06,"chr16_1989988_1991090"
"chr15",47340090,47340687,598,"*",4.72,1.56,5.63,-4.07,1.27e-07,1.03e-06,"chr15_47340090_47340687"
"chr3",151393147,151394072,926,"*",4.77,5.75,-0.18,5.93,1.27e-07,1.03e-06,"chr3_151393147_151394072"
"chr11",82505450,82505832,383,"*",4.7,5.59,2.01,3.57,1.27e-07,1.03e-06,"chr11_82505450_82505832"
"chrY",17052816,17053529,714,"*",4.59,5.51,1.4,4.11,1.27e-07,1.03e-06,"chrY_17052816_17053529"
"chr4",86413268,86413899,632,"*",5.39,6.16,3.64,2.52,1.27e-07,1.03e-06,"chr4_86413268_86413899"
"chr11",121406074,121407038,965,"*",4.53,5.47,0.82,4.65,1.27e-07,1.03e-06,"chr11_121406074_121407038"
"chr10",103661009,103662195,1187,"*",6.96,7.47,6.17,1.31,1.27e-07,1.04e-06,"chr10_103661009_103662195"
"chr4",187902893,187903503,611,"*",4.52,0.43,5.47,-5.04,1.27e-07,1.04e-06,"chr4_187902893_187903503"
"chr20",46011710,46012310,601,"*",4.91,5.79,2.25,3.54,1.27e-07,1.04e-06,"chr20_46011710_46012310"
"chr6",149443534,149444684,1151,"*",4.81,2.19,5.69,-3.51,1.27e-07,1.04e-06,"chr6_149443534_149444684"
"chr8",117752231,117752986,756,"*",5,5.82,2.89,2.93,1.27e-07,1.04e-06,"chr8_117752231_117752986"
"chr19",13621487,13621916,430,"*",6.04,6.69,4.8,1.9,1.27e-07,1.04e-06,"chr19_13621487_13621916"
"chr4",172945625,172946298,674,"*",6.46,5.42,7.05,-1.63,1.27e-07,1.04e-06,"chr4_172945625_172946298"
"chr8",135426762,135427805,1044,"*",5.08,5.89,3.05,2.84,1.27e-07,1.04e-06,"chr8_135426762_135427805"
"chr20",25623203,25624640,1438,"*",8.49,8.05,8.83,-0.78,1.27e-07,1.04e-06,"chr20_25623203_25624640"
"chr1",200223932,200224600,669,"*",4.58,5.54,0.43,5.12,1.27e-07,1.04e-06,"chr1_200223932_200224600"
"chr6",32853015,32854770,1756,"*",8.28,8.63,7.81,0.83,1.28e-07,1.04e-06,"chr6_32853015_32854770"
"chr22",35436593,35437484,892,"*",5.28,6.06,3.52,2.54,1.28e-07,1.04e-06,"chr22_35436593_35437484"
"chr3",113228561,113229442,882,"*",6.19,6.82,5.05,1.76,1.28e-07,1.04e-06,"chr3_113228561_113229442"
"chr2",197315522,197315818,297,"*",4.79,2.35,5.65,-3.29,1.28e-07,1.04e-06,"chr2_197315522_197315818"
"chr19",47242899,47244625,1727,"*",8.8,8.38,9.12,-0.75,1.28e-07,1.04e-06,"chr19_47242899_47244625"
"chr5",56264162,56264834,673,"*",5.49,6.23,3.89,2.34,1.28e-07,1.04e-06,"chr5_56264162_56264834"
"chr20",40493616,40493923,308,"*",4.52,0.26,5.48,-5.22,1.28e-07,1.04e-06,"chr20_40493616_40493923"
"chr1",35622507,35623551,1045,"*",4.74,5.62,2.11,3.5,1.28e-07,1.04e-06,"chr1_35622507_35623551"
"chr11",78539163,78540034,872,"*",4.75,-0.23,5.73,-5.96,1.28e-07,1.04e-06,"chr11_78539163_78540034"
"chr20",57076219,57076624,406,"*",4.56,1.61,5.47,-3.86,1.28e-07,1.04e-06,"chr20_57076219_57076624"
"chr13",85123244,85124154,911,"*",5.29,6.06,3.52,2.54,1.28e-07,1.04e-06,"chr13_85123244_85124154"
"chr19",53626778,53627417,640,"*",4.71,2.02,5.6,-3.58,1.28e-07,1.04e-06,"chr19_53626778_53627417"
"chr5",151686375,151687367,993,"*",8.43,7.98,8.77,-0.79,1.28e-07,1.04e-06,"chr5_151686375_151687367"
"chr9",122336688,122337741,1054,"*",5.73,6.44,4.25,2.19,1.28e-07,1.04e-06,"chr9_122336688_122337741"
"chr1",176609405,176610344,940,"*",4.63,1.91,5.51,-3.61,1.28e-07,1.04e-06,"chr1_176609405_176610344"
"chr4",17232371,17233238,868,"*",5.79,4.43,6.47,-2.04,1.28e-07,1.05e-06,"chr4_17232371_17233238"
"chr9",125233611,125234276,666,"*",5.8,4.45,6.49,-2.04,1.28e-07,1.05e-06,"chr9_125233611_125234276"
"chr9",123655404,123656296,893,"*",6.18,5.06,6.81,-1.74,1.28e-07,1.05e-06,"chr9_123655404_123656296"
"chrX",29083565,29084256,692,"*",4.67,1.91,5.56,-3.65,1.28e-07,1.05e-06,"chrX_29083565_29084256"
"chr6",7347565,7348242,678,"*",5.99,6.66,4.72,1.94,1.28e-07,1.05e-06,"chr6_7347565_7348242"
"chr20",59158127,59159769,1643,"*",5.46,6.2,3.85,2.36,1.28e-07,1.05e-06,"chr20_59158127_59159769"
"chr15",92831483,92832934,1452,"*",8.99,8.62,9.28,-0.65,1.28e-07,1.05e-06,"chr15_92831483_92832934"
"chr6",125421647,125422566,920,"*",7.55,7.99,6.92,1.07,1.29e-07,1.05e-06,"chr6_125421647_125422566"
"chr17",75809153,75809984,832,"*",5.64,4.06,6.38,-2.31,1.29e-07,1.05e-06,"chr17_75809153_75809984"
"chr3",99601528,99602225,698,"*",4.49,1.14,5.42,-4.28,1.29e-07,1.05e-06,"chr3_99601528_99602225"
"chr3",115999122,116000164,1043,"*",4.9,5.74,2.64,3.11,1.29e-07,1.05e-06,"chr3_115999122_116000164"
"chr19",2289962,2291932,1971,"*",7.53,7.96,6.91,1.05,1.29e-07,1.05e-06,"chr19_2289962_2291932"
"chr11",119726400,119727978,1579,"*",6.97,7.49,6.17,1.32,1.29e-07,1.05e-06,"chr11_119726400_119727978"
"chr6",35238780,35239573,794,"*",6.73,7.26,5.88,1.38,1.29e-07,1.05e-06,"chr6_35238780_35239573"
"chr3",171874190,171874758,569,"*",5.1,3.02,5.92,-2.9,1.29e-07,1.05e-06,"chr3_171874190_171874758"
"chr5",60323500,60324118,619,"*",4.69,5.59,1.8,3.79,1.29e-07,1.05e-06,"chr5_60323500_60324118"
"chrX",29225548,29226194,647,"*",5.08,5.9,2.96,2.94,1.29e-07,1.05e-06,"chrX_29225548_29226194"
"chr20",37395996,37397718,1723,"*",9.01,9.3,8.65,0.64,1.29e-07,1.05e-06,"chr20_37395996_37397718"
"chr22",17217298,17217764,467,"*",4.62,5.53,1.66,3.87,1.29e-07,1.05e-06,"chr22_17217298_17217764"
"chr22",38853072,38853764,693,"*",5.11,5.91,3.14,2.77,1.29e-07,1.05e-06,"chr22_38853072_38853764"
"chr1",184486817,184487315,499,"*",4.79,5.66,2.3,3.36,1.29e-07,1.05e-06,"chr1_184486817_184487315"
"chr3",38738449,38739545,1097,"*",5.87,6.55,4.56,1.99,1.29e-07,1.05e-06,"chr3_38738449_38739545"
"chr5",152857585,152858374,790,"*",4.5,0.89,5.44,-4.55,1.29e-07,1.05e-06,"chr5_152857585_152858374"
"chr2",144711479,144712688,1210,"*",4.55,5.48,1.1,4.38,1.29e-07,1.05e-06,"chr2_144711479_144712688"
"chr3",122986595,122987594,1000,"*",5.59,6.31,4.07,2.24,1.29e-07,1.05e-06,"chr3_122986595_122987594"
"chr11",131997819,131998624,806,"*",5.34,3.61,6.11,-2.5,1.29e-07,1.05e-06,"chr11_131997819_131998624"
"chr12",7304298,7305103,806,"*",4.7,5.59,1.96,3.62,1.29e-07,1.05e-06,"chr12_7304298_7305103"
"chr2",178279137,178279579,443,"*",4.88,2.47,5.74,-3.27,1.3e-07,1.05e-06,"chr2_178279137_178279579"
"chr5",159783920,159784735,816,"*",4.64,5.54,1.8,3.74,1.3e-07,1.05e-06,"chr5_159783920_159784735"
"chr4",153654940,153655298,359,"*",4.53,1.17,5.46,-4.29,1.3e-07,1.05e-06,"chr4_153654940_153655298"
"chr2",174012489,174013769,1281,"*",5.67,6.38,4.23,2.15,1.3e-07,1.05e-06,"chr2_174012489_174013769"
"chr22",50299321,50300950,1630,"*",7.06,7.56,6.28,1.28,1.3e-07,1.05e-06,"chr22_50299321_50300950"
"chr15",68424838,68425965,1128,"*",5.06,3.05,5.87,-2.82,1.3e-07,1.05e-06,"chr15_68424838_68425965"
"chr5",116671247,116671973,727,"*",4.75,5.63,2.14,3.49,1.3e-07,1.06e-06,"chr5_116671247_116671973"
"chr6",135994915,135995692,778,"*",4.7,-0.23,5.68,-5.91,1.3e-07,1.06e-06,"chr6_135994915_135995692"
"chr13",99693448,99694596,1149,"*",5.9,6.56,4.63,1.93,1.3e-07,1.06e-06,"chr13_99693448_99694596"
"chr2",98357276,98358231,956,"*",5.17,5.96,3.27,2.69,1.3e-07,1.06e-06,"chr2_98357276_98358231"
"chr12",19683100,19683919,820,"*",5.24,3.26,6.04,-2.78,1.3e-07,1.06e-06,"chr12_19683100_19683919"
"chr11",20372165,20372561,397,"*",4.72,2.1,5.59,-3.49,1.3e-07,1.06e-06,"chr11_20372165_20372561"
"chr18",62186318,62188264,1947,"*",9.34,9.02,9.61,-0.59,1.3e-07,1.06e-06,"chr18_62186318_62188264"
"chr4",602423,603192,770,"*",6,6.64,4.8,1.85,1.3e-07,1.06e-06,"chr4_602423_603192"
"chr15",59993953,59994474,522,"*",6,6.65,4.77,1.87,1.3e-07,1.06e-06,"chr15_59993953_59994474"
"chr18",37835467,37836623,1157,"*",6.17,6.82,4.98,1.83,1.3e-07,1.06e-06,"chr18_37835467_37836623"
"chrX",769643,770219,577,"*",4.71,5.61,1.87,3.74,1.3e-07,1.06e-06,"chrX_769643_770219"
"chr8",13043003,13043986,984,"*",5.08,3.04,5.89,-2.86,1.3e-07,1.06e-06,"chr8_13043003_13043986"
"chr21",33839329,33839923,595,"*",4.71,5.6,1.96,3.63,1.3e-07,1.06e-06,"chr21_33839329_33839923"
"chr12",39669393,39670175,783,"*",5.64,6.36,4.15,2.21,1.3e-07,1.06e-06,"chr12_39669393_39670175"
"chr20",62760170,62761640,1471,"*",6.39,5.3,7,-1.7,1.31e-07,1.06e-06,"chr20_62760170_62761640"
"chr11",27242809,27243789,981,"*",5.3,6.09,3.43,2.65,1.31e-07,1.06e-06,"chr11_27242809_27243789"
"chr16",30533978,30536106,2129,"*",8.13,8.5,7.64,0.86,1.31e-07,1.06e-06,"chr16_30533978_30536106"
"chr8",119717417,119718193,777,"*",4.82,5.69,2.23,3.46,1.31e-07,1.06e-06,"chr8_119717417_119718193"
"chr15",78322053,78323528,1476,"*",5.67,6.38,4.19,2.19,1.31e-07,1.06e-06,"chr15_78322053_78323528"
"chrX",8289427,8289994,568,"*",4.62,1.61,5.52,-3.91,1.31e-07,1.06e-06,"chrX_8289427_8289994"
"chr21",31879346,31879755,410,"*",4.8,2.41,5.65,-3.25,1.31e-07,1.06e-06,"chr21_31879346_31879755"
"chr5",41924880,41926109,1230,"*",5.7,6.42,4.18,2.24,1.31e-07,1.06e-06,"chr5_41924880_41926109"
"chr2",184198737,184199184,448,"*",4.79,5.76,-0.18,5.94,1.31e-07,1.06e-06,"chr2_184198737_184199184"
"chrX",94051910,94052510,601,"*",4.53,5.46,1.13,4.34,1.31e-07,1.06e-06,"chrX_94051910_94052510"
"chr17",41486700,41487566,867,"*",5.22,6,3.4,2.6,1.31e-07,1.06e-06,"chr17_41486700_41487566"
"chr5",160044374,160044943,570,"*",4.54,5.48,0.82,4.67,1.31e-07,1.06e-06,"chr5_160044374_160044943"
"chr1",27934692,27935513,822,"*",7.07,7.57,6.31,1.26,1.31e-07,1.07e-06,"chr1_27934692_27935513"
"chr11",86524121,86525042,922,"*",5.6,4.11,6.32,-2.2,1.31e-07,1.07e-06,"chr11_86524121_86525042"
"chr19",55671297,55671868,572,"*",7.13,7.62,6.39,1.23,1.31e-07,1.07e-06,"chr19_55671297_55671868"
"chr19",35748253,35748834,582,"*",8.83,8.45,9.12,-0.67,1.31e-07,1.07e-06,"chr19_35748253_35748834"
"chr7",24199898,24200784,887,"*",4.7,-0.23,5.68,-5.91,1.31e-07,1.07e-06,"chr7_24199898_24200784"
"chr9",132903502,132904746,1245,"*",5.78,6.52,4.21,2.31,1.31e-07,1.07e-06,"chr9_132903502_132904746"
"chr6",55108335,55109272,938,"*",5.46,6.21,3.81,2.4,1.32e-07,1.07e-06,"chr6_55108335_55109272"
"chr13",99067202,99067790,589,"*",4.8,2.32,5.67,-3.35,1.32e-07,1.07e-06,"chr13_99067202_99067790"
"chr5",177379190,177379743,554,"*",5.25,3.47,6.03,-2.55,1.32e-07,1.07e-06,"chr5_177379190_177379743"
"chr11",3135897,3136703,807,"*",6.15,6.78,5.01,1.77,1.32e-07,1.07e-06,"chr11_3135897_3136703"
"chr6",16681277,16681871,595,"*",4.56,1.61,5.46,-3.85,1.32e-07,1.07e-06,"chr6_16681277_16681871"
"chr7",51802597,51803136,540,"*",4.53,5.47,0.78,4.69,1.32e-07,1.07e-06,"chr7_51802597_51803136"
"chr10",66747415,66748070,656,"*",4.7,-0.23,5.68,-5.91,1.32e-07,1.07e-06,"chr10_66747415_66748070"
"chr4",12657527,12658855,1329,"*",4.72,5.6,2.14,3.46,1.32e-07,1.07e-06,"chr4_12657527_12658855"
"chr2",149741377,149741928,552,"*",4.49,1.14,5.42,-4.28,1.32e-07,1.07e-06,"chr2_149741377_149741928"
"chr18",12307355,12309262,1908,"*",8.43,8,8.77,-0.77,1.32e-07,1.07e-06,"chr18_12307355_12309262"
"chr8",69497936,69498554,619,"*",4.58,1.51,5.49,-3.98,1.32e-07,1.07e-06,"chr8_69497936_69498554"
"chr9",124005291,124005800,510,"*",5.16,5.98,3.1,2.88,1.32e-07,1.07e-06,"chr9_124005291_124005800"
"chr13",37492861,37493353,493,"*",4.49,0.89,5.43,-4.54,1.32e-07,1.08e-06,"chr13_37492861_37493353"
"chr3",134760336,134760792,457,"*",4.49,0.89,5.43,-4.54,1.32e-07,1.08e-06,"chr3_134760336_134760792"
"chr4",104352165,104352652,488,"*",4.84,5.69,2.43,3.27,1.33e-07,1.08e-06,"chr4_104352165_104352652"
"chr8",48123173,48124276,1104,"*",5.33,6.12,3.41,2.71,1.33e-07,1.08e-06,"chr8_48123173_48124276"
"chr18",41714846,41715888,1043,"*",5.13,3.13,5.93,-2.8,1.33e-07,1.08e-06,"chr18_41714846_41715888"
"chr12",122909754,122910581,828,"*",5.88,6.58,4.49,2.08,1.33e-07,1.08e-06,"chr12_122909754_122910581"
"chr6",3803697,3804212,516,"*",4.7,-0.23,5.67,-5.91,1.33e-07,1.08e-06,"chr6_3803697_3804212"
"chr9",21715106,21715757,652,"*",4.7,-0.23,5.67,-5.91,1.33e-07,1.08e-06,"chr9_21715106_21715757"
"chr8",83291538,83292205,668,"*",4.93,2.72,5.76,-3.04,1.33e-07,1.08e-06,"chr8_83291538_83292205"
"chr20",58691883,58693998,2116,"*",7.36,7.83,6.65,1.19,1.33e-07,1.08e-06,"chr20_58691883_58693998"
"chr9",79570393,79573330,2938,"*",10.08,9.83,10.29,-0.46,1.33e-07,1.08e-06,"chr9_79570393_79573330"
"chr21",31974585,31975093,509,"*",4.58,5.5,1.38,4.12,1.33e-07,1.08e-06,"chr21_31974585_31975093"
"chr5",50440516,50441910,1395,"*",7.8,8.22,7.22,0.99,1.33e-07,1.08e-06,"chr5_50440516_50441910"
"chr8",101603721,101605011,1291,"*",5.36,3.53,6.14,-2.61,1.33e-07,1.08e-06,"chr8_101603721_101605011"
"chr20",63740257,63741471,1215,"*",8.73,8.33,9.04,-0.71,1.33e-07,1.08e-06,"chr20_63740257_63741471"
"chr3",3941263,3941834,572,"*",4.71,5.59,2.01,3.58,1.33e-07,1.08e-06,"chr3_3941263_3941834"
"chr2",59006319,59006728,410,"*",4.56,5.48,1.4,4.07,1.33e-07,1.08e-06,"chr2_59006319_59006728"
"chr2",70257398,70258808,1411,"*",9.52,9.22,9.77,-0.55,1.33e-07,1.08e-06,"chr2_70257398_70258808"
"chr2",124327024,124328033,1010,"*",4.91,5.78,2.37,3.41,1.33e-07,1.08e-06,"chr2_124327024_124328033"
"chr3",109187408,109187827,420,"*",4.66,5.58,1.58,4,1.34e-07,1.08e-06,"chr3_109187408_109187827"
"chr12",55166821,55167577,757,"*",4.87,5.73,2.49,3.23,1.34e-07,1.08e-06,"chr12_55166821_55167577"
"chr13",51768235,51769259,1025,"*",5.58,6.31,4.05,2.26,1.34e-07,1.08e-06,"chr13_51768235_51769259"
"chr1",156140795,156141753,959,"*",6.83,7.35,6.01,1.34,1.34e-07,1.08e-06,"chr1_156140795_156141753"
"chr2",3557942,3559265,1324,"*",9.36,9.03,9.63,-0.59,1.34e-07,1.09e-06,"chr2_3557942_3559265"
"chr22",39625695,39626153,459,"*",5.31,6.08,3.57,2.51,1.34e-07,1.09e-06,"chr22_39625695_39626153"
"chr3",47818463,47819599,1137,"*",5.16,5.95,3.28,2.68,1.34e-07,1.09e-06,"chr3_47818463_47819599"
"chr19",18918965,18919962,998,"*",9.31,8.95,9.6,-0.64,1.34e-07,1.09e-06,"chr19_18918965_18919962"
"chr14",71196855,71197617,763,"*",4.98,2.91,5.8,-2.89,1.34e-07,1.09e-06,"chr14_71196855_71197617"
"chr22",47888520,47889241,722,"*",4.56,1.38,5.48,-4.1,1.34e-07,1.09e-06,"chr22_47888520_47889241"
"chr5",68505691,68506858,1168,"*",6.41,3.89,7.28,-3.39,1.34e-07,1.09e-06,"chr5_68505691_68506858"
"chr9",33473357,33474474,1118,"*",8.38,7.94,8.71,-0.78,1.34e-07,1.09e-06,"chr9_33473357_33474474"
"chr5",157881290,157882380,1091,"*",4.65,5.54,1.84,3.7,1.34e-07,1.09e-06,"chr5_157881290_157882380"
"chr14",67268305,67269005,701,"*",6.81,7.35,5.96,1.39,1.34e-07,1.09e-06,"chr14_67268305_67269005"
"chr12",96445622,96446279,658,"*",4.6,1.56,5.51,-3.95,1.35e-07,1.09e-06,"chr12_96445622_96446279"
"chr19",56566964,56568058,1095,"*",8.58,8.15,8.91,-0.76,1.35e-07,1.09e-06,"chr19_56566964_56568058"
"chr10",23630537,23631323,787,"*",6.1,4.92,6.74,-1.82,1.35e-07,1.09e-06,"chr10_23630537_23631323"
"chr2",33116768,33117327,560,"*",5.46,6.2,3.85,2.36,1.35e-07,1.09e-06,"chr2_33116768_33117327"
"chr5",64637272,64638568,1297,"*",5.28,6.05,3.51,2.54,1.35e-07,1.09e-06,"chr5_64637272_64638568"
"chr8",119123926,119124760,835,"*",4.53,5.48,0.78,4.69,1.35e-07,1.1e-06,"chr8_119123926_119124760"
"chr1",17315513,17316496,984,"*",5.18,5.99,3.17,2.82,1.35e-07,1.1e-06,"chr1_17315513_17316496"
"chr8",48701064,48701715,652,"*",5.48,6.23,3.85,2.38,1.35e-07,1.1e-06,"chr8_48701064_48701715"
"chr5",137845570,137845999,430,"*",4.53,0.93,5.47,-4.54,1.35e-07,1.1e-06,"chr5_137845570_137845999"
"chr4",166198180,166199187,1008,"*",4.68,5.59,1.77,3.82,1.35e-07,1.1e-06,"chr4_166198180_166199187"
"chr22",36277419,36278704,1286,"*",6.56,7.14,5.58,1.56,1.35e-07,1.1e-06,"chr22_36277419_36278704"
"chr19",46629718,46630136,419,"*",5.81,4.21,6.55,-2.34,1.35e-07,1.1e-06,"chr19_46629718_46630136"
"chr21",42837604,42838251,648,"*",4.76,5.74,-0.18,5.92,1.35e-07,1.1e-06,"chr21_42837604_42838251"
"chr21",31855186,31855535,350,"*",4.7,-0.23,5.68,-5.91,1.36e-07,1.1e-06,"chr21_31855186_31855535"
"chr1",64861339,64862167,829,"*",6.15,6.78,5,1.79,1.36e-07,1.1e-06,"chr1_64861339_64862167"
"chr6",11146052,11146948,897,"*",4.59,5.52,1.1,4.43,1.36e-07,1.1e-06,"chr6_11146052_11146948"
"chr2",158010528,158011724,1197,"*",5.37,6.14,3.62,2.53,1.36e-07,1.1e-06,"chr2_158010528_158011724"
"chr3",14209162,14211288,2127,"*",6.3,5.25,6.9,-1.65,1.36e-07,1.1e-06,"chr3_14209162_14211288"
"chr9",19940503,19941481,979,"*",5.29,3.56,6.06,-2.5,1.36e-07,1.1e-06,"chr9_19940503_19941481"
"chr7",74282791,74283260,470,"*",4.68,5.57,1.85,3.72,1.36e-07,1.1e-06,"chr7_74282791_74283260"
"chr11",85827402,85828506,1105,"*",5.08,3.02,5.89,-2.87,1.36e-07,1.1e-06,"chr11_85827402_85828506"
"chr20",51799656,51802895,3240,"*",8.94,9.23,8.57,0.66,1.36e-07,1.1e-06,"chr20_51799656_51802895"
"chr3",170713938,170715235,1298,"*",4.76,-0.23,5.74,-5.97,1.36e-07,1.1e-06,"chr3_170713938_170715235"
"chr4",52950105,52950767,663,"*",4.57,5.48,1.43,4.06,1.36e-07,1.1e-06,"chr4_52950105_52950767"
"chr4",24727320,24727955,636,"*",4.54,5.48,1.1,4.38,1.36e-07,1.1e-06,"chr4_24727320_24727955"
"chr11",31877077,31877474,398,"*",4.57,5.5,1.18,4.31,1.36e-07,1.1e-06,"chr11_31877077_31877474"
"chr8",10850294,10851151,858,"*",7.16,7.63,6.45,1.19,1.36e-07,1.1e-06,"chr8_10850294_10851151"
"chr11",80387293,80387795,503,"*",4.46,0.63,5.41,-4.78,1.36e-07,1.1e-06,"chr11_80387293_80387795"
"chr10",75876570,75877494,925,"*",6.01,6.66,4.79,1.86,1.37e-07,1.11e-06,"chr10_75876570_75877494"
"chr5",154221337,154221938,602,"*",5.21,3.39,6,-2.61,1.37e-07,1.11e-06,"chr5_154221337_154221938"
"chr15",67803898,67805415,1518,"*",6.35,6.94,5.34,1.61,1.37e-07,1.11e-06,"chr15_67803898_67805415"
"chr3",175252671,175253201,531,"*",4.82,2.32,5.69,-3.36,1.37e-07,1.11e-06,"chr3_175252671_175253201"
"chr1",183893756,183894307,552,"*",4.64,1.91,5.52,-3.62,1.37e-07,1.11e-06,"chr1_183893756_183894307"
"chr11",44979517,44980261,745,"*",5.02,5.84,2.91,2.93,1.37e-07,1.11e-06,"chr11_44979517_44980261"
"chr6",43996347,43996798,452,"*",4.71,2.14,5.59,-3.45,1.37e-07,1.11e-06,"chr6_43996347_43996798"
"chr8",900231,901053,823,"*",5.33,6.13,3.36,2.77,1.37e-07,1.11e-06,"chr8_900231_901053"
"chr5",131079003,131079901,899,"*",4.52,1.23,5.44,-4.21,1.37e-07,1.11e-06,"chr5_131079003_131079901"
"chr1",11707394,11708163,770,"*",5.43,6.2,3.71,2.49,1.37e-07,1.11e-06,"chr1_11707394_11708163"
"chr1",23422999,23425315,2317,"*",7.8,8.2,7.23,0.97,1.37e-07,1.11e-06,"chr1_23422999_23425315"
"chr7",148800098,148800827,730,"*",5,5.85,2.66,3.18,1.37e-07,1.11e-06,"chr7_148800098_148800827"
"chr6",47319812,47320478,667,"*",5.1,3.13,5.91,-2.78,1.37e-07,1.11e-06,"chr6_47319812_47320478"
"chr4",139508740,139510260,1521,"*",5.28,6.05,3.52,2.53,1.37e-07,1.11e-06,"chr4_139508740_139510260"
"chr11",44572825,44573233,409,"*",4.71,5.62,1.67,3.95,1.37e-07,1.11e-06,"chr11_44572825_44573233"
"chr14",77337660,77338663,1004,"*",4.74,5.61,2.14,3.47,1.37e-07,1.11e-06,"chr14_77337660_77338663"
"chr16",86741091,86741886,796,"*",6.37,5.36,6.95,-1.59,1.38e-07,1.11e-06,"chr16_86741091_86741886"
"chr4",41619102,41619595,494,"*",4.55,5.47,1.4,4.07,1.38e-07,1.11e-06,"chr4_41619102_41619595"
"chr10",79081242,79081820,579,"*",5.53,4,6.25,-2.25,1.38e-07,1.11e-06,"chr10_79081242_79081820"
"chr16",66262822,66263568,747,"*",4.93,2.6,5.78,-3.18,1.38e-07,1.11e-06,"chr16_66262822_66263568"
"chr8",50084963,50085777,815,"*",4.6,1.7,5.5,-3.8,1.38e-07,1.11e-06,"chr8_50084963_50085777"
"chr17",21317869,21319069,1201,"*",4.94,5.78,2.7,3.07,1.38e-07,1.11e-06,"chr17_21317869_21319069"
"chr4",12554962,12555617,656,"*",4.52,0.89,5.46,-4.57,1.38e-07,1.11e-06,"chr4_12554962_12555617"
"chr13",84445647,84446165,519,"*",4.47,0.63,5.42,-4.79,1.38e-07,1.11e-06,"chr13_84445647_84446165"
"chr10",70377877,70378437,561,"*",4.56,1.38,5.48,-4.1,1.38e-07,1.12e-06,"chr10_70377877_70378437"
"chr12",124273568,124274121,554,"*",6.97,7.47,6.2,1.27,1.38e-07,1.12e-06,"chr12_124273568_124274121"
"chr2",228917156,228917838,683,"*",4.72,-0.23,5.7,-5.94,1.38e-07,1.12e-06,"chr2_228917156_228917838"
"chr12",15253378,15254438,1061,"*",4.85,5.7,2.51,3.19,1.38e-07,1.12e-06,"chr12_15253378_15254438"
"chr6",133431852,133432471,620,"*",5.31,6.07,3.56,2.51,1.38e-07,1.12e-06,"chr6_133431852_133432471"
"chr3",65256652,65257318,667,"*",4.9,2.47,5.76,-3.29,1.39e-07,1.12e-06,"chr3_65256652_65257318"
