"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr3",115330434,115330897,464,"*",4.67,1.25,5.6,-4.35,7.38e-09,9.29e-08,"chr3_115330434_115330897"
"chr20",17227663,17228527,865,"*",5.28,6.13,2.98,3.15,7.38e-09,9.29e-08,"chr20_17227663_17228527"
"chr2",233706135,233707114,980,"*",4.87,1.95,5.77,-3.82,7.38e-09,9.29e-08,"chr2_233706135_233707114"
"chr7",142395752,142396188,437,"*",4.99,-0.52,5.97,-6.49,7.38e-09,9.29e-08,"chr7_142395752_142396188"
"chr20",59213947,59214503,557,"*",5.81,4.21,6.54,-2.33,7.38e-09,9.29e-08,"chr20_59213947_59214503"
"chr3",47002469,47003035,567,"*",5.22,6.1,2.54,3.55,7.39e-09,9.3e-08,"chr3_47002469_47003035"
"chr12",96522409,96522905,497,"*",4.98,5.92,1.28,4.64,7.39e-09,9.3e-08,"chr12_96522409_96522905"
"chr12",113582530,113583019,490,"*",5.54,6.35,3.49,2.86,7.39e-09,9.3e-08,"chr12_113582530_113583019"
"chr19",7551031,7551657,627,"*",6.73,7.37,5.56,1.81,7.41e-09,9.32e-08,"chr19_7551031_7551657"
"chr2",169012234,169012702,469,"*",5,5.91,1.98,3.93,7.41e-09,9.33e-08,"chr2_169012234_169012702"
"chr1",24335005,24335481,477,"*",5.05,5.95,2.15,3.79,7.42e-09,9.33e-08,"chr1_24335005_24335481"
"chr6",86057189,86057751,563,"*",5.34,6.33,-0.02,6.35,7.42e-09,9.33e-08,"chr6_86057189_86057751"
"chr20",54132632,54133446,815,"*",5.91,4.35,6.64,-2.29,7.42e-09,9.33e-08,"chr20_54132632_54133446"
"chr15",70337063,70337623,561,"*",4.75,0.64,5.71,-5.06,7.42e-09,9.34e-08,"chr15_70337063_70337623"
"chr2",232231459,232232052,594,"*",4.97,5.91,1.31,4.6,7.43e-09,9.35e-08,"chr2_232231459_232232052"
"chr16",59865095,59865542,448,"*",4.94,-0.52,5.93,-6.45,7.43e-09,9.35e-08,"chr16_59865095_59865542"
"chr17",60067933,60068337,405,"*",4.94,-0.52,5.93,-6.45,7.43e-09,9.35e-08,"chr17_60067933_60068337"
"chr9",95025496,95026345,850,"*",5.56,3.62,6.35,-2.74,7.44e-09,9.36e-08,"chr9_95025496_95026345"
"chr10",5659186,5659724,539,"*",5.12,6,2.43,3.58,7.45e-09,9.36e-08,"chr10_5659186_5659724"
"chr20",38342099,38342621,523,"*",5.35,6.33,-0.02,6.36,7.45e-09,9.37e-08,"chr20_38342099_38342621"
"chr2",143779031,143779514,484,"*",5.05,6.02,0.57,5.45,7.47e-09,9.39e-08,"chr2_143779031_143779514"
"chr16",85733744,85734305,562,"*",5.37,6.21,3.05,3.16,7.47e-09,9.4e-08,"chr16_85733744_85734305"
"chrX",54808183,54808917,735,"*",8.02,7.38,8.47,-1.09,7.48e-09,9.4e-08,"chrX_54808183_54808917"
"chr18",43774318,43774883,566,"*",4.97,5.92,0.96,4.96,7.48e-09,9.4e-08,"chr18_43774318_43774883"
"chr5",73513015,73513432,418,"*",4.65,1.09,5.59,-4.5,7.48e-09,9.41e-08,"chr5_73513015_73513432"
"chr13",72174599,72174999,401,"*",4.69,0.35,5.65,-5.31,7.49e-09,9.41e-08,"chr13_72174599_72174999"
"chr19",23075114,23075634,521,"*",7.68,8.17,6.93,1.24,7.49e-09,9.42e-08,"chr19_23075114_23075634"
"chr12",93230311,93230812,502,"*",4.69,-0.02,5.66,-5.68,7.49e-09,9.42e-08,"chr12_93230311_93230812"
"chr5",143921489,143921905,417,"*",4.69,-0.02,5.66,-5.68,7.49e-09,9.42e-08,"chr5_143921489_143921905"
"chr2",39568599,39569027,429,"*",4.71,1.5,5.63,-4.13,7.5e-09,9.43e-08,"chr2_39568599_39569027"
"chr5",76084339,76084787,449,"*",5.1,6.01,2.13,3.88,7.5e-09,9.43e-08,"chr5_76084339_76084787"
"chr10",55627935,55628540,606,"*",5.28,6.13,2.89,3.24,7.51e-09,9.43e-08,"chr10_55627935_55628540"
"chr1",159916054,159916702,649,"*",7.1,6.18,7.66,-1.47,7.51e-09,9.44e-08,"chr1_159916054_159916702"
"chr11",125516770,125517651,882,"*",6.25,6.95,4.85,2.1,7.51e-09,9.44e-08,"chr11_125516770_125517651"
"chr21",41507023,41507423,401,"*",5.19,6.07,2.45,3.62,7.51e-09,9.44e-08,"chr21_41507023_41507423"
"chr18",46412045,46412739,695,"*",5.92,6.67,4.25,2.42,7.52e-09,9.44e-08,"chr18_46412045_46412739"
"chrX",38859474,38860030,557,"*",5.1,-0.52,6.08,-6.6,7.54e-09,9.47e-08,"chrX_38859474_38860030"
"chr10",99236017,99236826,810,"*",5.69,6.47,3.88,2.59,7.54e-09,9.48e-08,"chr10_99236017_99236826"
"chr3",181966170,181966713,544,"*",4.98,5.93,0.99,4.94,7.55e-09,9.48e-08,"chr3_181966170_181966713"
"chrY",16522111,16522516,406,"*",4.95,-0.52,5.94,-6.46,7.55e-09,9.48e-08,"chrY_16522111_16522516"
"chr18",26911467,26911961,495,"*",4.71,1.54,5.63,-4.09,7.55e-09,9.49e-08,"chr18_26911467_26911961"
"chr3",4731670,4732118,449,"*",4.71,1.54,5.63,-4.09,7.55e-09,9.49e-08,"chr3_4731670_4732118"
"chr12",130920698,130921098,401,"*",4.73,1.42,5.66,-4.24,7.56e-09,9.49e-08,"chr12_130920698_130921098"
"chr7",132932277,132932767,491,"*",4.97,5.93,0.99,4.94,7.56e-09,9.49e-08,"chr7_132932277_132932767"
"chr17",40515766,40516168,403,"*",5.05,6.02,0.57,5.45,7.56e-09,9.49e-08,"chr17_40515766_40516168"
"chr8",137578821,137579241,421,"*",4.66,0.35,5.63,-5.28,7.56e-09,9.5e-08,"chr8_137578821_137579241"
"chr3",32017320,32017741,422,"*",4.94,-0.52,5.93,-6.45,7.56e-09,9.5e-08,"chr3_32017320_32017741"
"chr3",187570690,187571139,450,"*",4.94,-0.52,5.93,-6.45,7.56e-09,9.5e-08,"chr3_187570690_187571139"
"chrX",151387176,151387589,414,"*",4.94,-0.52,5.93,-6.45,7.56e-09,9.5e-08,"chrX_151387176_151387589"
"chr2",96918640,96919283,644,"*",4.6,0.48,5.56,-5.08,7.57e-09,9.5e-08,"chr2_96918640_96919283"
"chr2",9714739,9715451,713,"*",5.34,3.15,6.17,-3.02,7.57e-09,9.51e-08,"chr2_9714739_9715451"
"chr2",222299434,222300207,774,"*",4.98,5.91,1.58,4.33,7.57e-09,9.51e-08,"chr2_222299434_222300207"
"chr11",113577850,113578379,530,"*",5.32,6.16,3.06,3.09,7.58e-09,9.51e-08,"chr11_113577850_113578379"
"chr2",119527802,119528288,487,"*",4.67,1.48,5.59,-4.11,7.58e-09,9.51e-08,"chr2_119527802_119528288"
"chr14",95876381,95877076,696,"*",6.13,6.88,4.45,2.44,7.58e-09,9.51e-08,"chr14_95876381_95877076"
"chr6",106614838,106615355,518,"*",4.94,5.88,1.29,4.59,7.58e-09,9.52e-08,"chr6_106614838_106615355"
"chr17",11240136,11241137,1002,"*",5.95,6.72,4.22,2.5,7.59e-09,9.53e-08,"chr17_11240136_11241137"
"chr15",64681349,64681918,570,"*",5.87,6.66,3.96,2.7,7.6e-09,9.53e-08,"chr15_64681349_64681918"
"chr14",99660729,99661160,432,"*",5.38,6.22,3.15,3.07,7.6e-09,9.53e-08,"chr14_99660729_99661160"
"chr2",47905696,47906889,1194,"*",8.79,8.3,9.16,-0.86,7.6e-09,9.54e-08,"chr2_47905696_47906889"
"chr13",73041149,73041552,404,"*",4.7,0.35,5.67,-5.32,7.61e-09,9.54e-08,"chr13_73041149_73041552"
"chr4",26916482,26917059,578,"*",4.61,0.85,5.56,-4.7,7.62e-09,9.56e-08,"chr4_26916482_26917059"
"chr13",99987558,99988052,495,"*",5.35,6.33,-0.02,6.35,7.62e-09,9.56e-08,"chr13_99987558_99988052"
"chrX",118560484,118560936,453,"*",5.35,6.33,-0.02,6.35,7.62e-09,9.56e-08,"chrX_118560484_118560936"
"chr5",107300757,107301279,523,"*",5.25,2.68,6.12,-3.44,7.63e-09,9.57e-08,"chr5_107300757_107301279"
"chr15",69125965,69126378,414,"*",4.63,1.07,5.56,-4.5,7.63e-09,9.57e-08,"chr15_69125965_69126378"
"chr6",78646960,78647570,611,"*",5.02,5.94,1.8,4.14,7.64e-09,9.58e-08,"chr6_78646960_78647570"
"chr10",59413703,59414201,499,"*",4.94,5.87,1.56,4.31,7.64e-09,9.58e-08,"chr10_59413703_59414201"
"chr12",59317466,59317889,424,"*",4.98,5.9,1.77,4.12,7.65e-09,9.59e-08,"chr12_59317466_59317889"
"chr11",64304805,64305621,817,"*",9.07,8.57,9.44,-0.87,7.65e-09,9.59e-08,"chr11_64304805_64305621"
"chr1",19260105,19262140,2036,"*",6.49,7.15,5.24,1.91,7.65e-09,9.6e-08,"chr1_19260105_19262140"
"chr1",156525975,156526522,548,"*",5.11,6,2.43,3.57,7.66e-09,9.61e-08,"chr1_156525975_156526522"
"chr11",15335803,15336347,545,"*",5.43,6.26,3.22,3.04,7.67e-09,9.61e-08,"chr11_15335803_15336347"
"chr9",92354886,92355524,639,"*",4.65,0.6,5.6,-5,7.67e-09,9.62e-08,"chr9_92354886_92355524"
"chr2",209519283,209519946,664,"*",5.03,5.95,1.8,4.15,7.67e-09,9.62e-08,"chr2_209519283_209519946"
"chr2",171318633,171319477,845,"*",5.97,6.71,4.34,2.38,7.67e-09,9.62e-08,"chr2_171318633_171319477"
"chr1",214380394,214380958,565,"*",6.04,6.77,4.49,2.28,7.68e-09,9.63e-08,"chr1_214380394_214380958"
"chr2",195495799,195496352,554,"*",4.66,1.35,5.59,-4.24,7.69e-09,9.64e-08,"chr2_195495799_195496352"
"chr10",119414307,119414707,401,"*",4.94,2.37,5.81,-3.44,7.69e-09,9.64e-08,"chr10_119414307_119414707"
"chr18",45837370,45838029,660,"*",5.25,6.11,2.88,3.23,7.69e-09,9.64e-08,"chr18_45837370_45838029"
"chr22",43992820,43993643,824,"*",5.58,6.38,3.62,2.75,7.7e-09,9.65e-08,"chr22_43992820_43993643"
"chr3",131796588,131797106,519,"*",5.05,6.01,0.57,5.45,7.7e-09,9.65e-08,"chr3_131796588_131797106"
"chr2",44938510,44939470,961,"*",5.76,6.53,4.02,2.51,7.7e-09,9.66e-08,"chr2_44938510_44939470"
"chr1",91777566,91778266,701,"*",5.19,2.76,6.05,-3.29,7.71e-09,9.66e-08,"chr1_91777566_91778266"
"chr22",39339782,39340356,575,"*",4.93,-0.52,5.92,-6.44,7.71e-09,9.66e-08,"chr22_39339782_39340356"
"chr8",54719961,54720378,418,"*",4.93,-0.52,5.92,-6.44,7.71e-09,9.66e-08,"chr8_54719961_54720378"
"chr8",93982179,93982603,425,"*",4.93,-0.52,5.92,-6.44,7.71e-09,9.66e-08,"chr8_93982179_93982603"
"chr7",91098251,91098881,631,"*",4.94,-0.52,5.92,-6.44,7.71e-09,9.66e-08,"chr7_91098251_91098881"
"chr13",59343153,59343570,418,"*",4.98,-0.52,5.97,-6.49,7.72e-09,9.67e-08,"chr13_59343153_59343570"
"chr15",68912851,68913386,536,"*",4.98,-0.52,5.97,-6.49,7.72e-09,9.67e-08,"chr15_68912851_68913386"
"chr18",30708379,30708859,481,"*",4.98,-0.52,5.97,-6.49,7.72e-09,9.67e-08,"chr18_30708379_30708859"
"chr16",53130517,53131276,760,"*",9.05,8.52,9.44,-0.92,7.73e-09,9.68e-08,"chr16_53130517_53131276"
"chr10",49242843,49243542,700,"*",4.96,5.91,0.99,4.93,7.73e-09,9.68e-08,"chr10_49242843_49243542"
"chr10",5633141,5633816,676,"*",4.93,-0.52,5.92,-6.44,7.73e-09,9.68e-08,"chr10_5633141_5633816"
"chr2",217223100,217223708,609,"*",4.93,-0.52,5.92,-6.44,7.73e-09,9.68e-08,"chr2_217223100_217223708"
"chr5",35028407,35028807,401,"*",4.65,0.35,5.61,-5.27,7.74e-09,9.69e-08,"chr5_35028407_35028807"
"chr8",87042898,87043887,990,"*",4.95,2.19,5.84,-3.65,7.74e-09,9.69e-08,"chr8_87042898_87043887"
"chr11",32561295,32561695,401,"*",4.7,0.15,5.67,-5.52,7.74e-09,9.7e-08,"chr11_32561295_32561695"
"chr1",55143730,55144130,401,"*",5.34,6.32,-0.02,6.35,7.76e-09,9.71e-08,"chr1_55143730_55144130"
"chr1",229406833,229407635,803,"*",5.7,6.48,3.89,2.59,7.76e-09,9.71e-08,"chr1_229406833_229407635"
"chr4",84167408,84168018,611,"*",4.99,5.92,1.58,4.35,7.76e-09,9.72e-08,"chr4_84167408_84168018"
"chr4",29046497,29047041,545,"*",4.65,0.89,5.6,-4.71,7.76e-09,9.72e-08,"chr4_29046497_29047041"
"chrX",53726840,53727295,456,"*",4.96,-0.52,5.95,-6.47,7.76e-09,9.72e-08,"chrX_53726840_53727295"
"chr17",39695116,39696516,1401,"*",7.31,7.9,6.32,1.58,7.76e-09,9.72e-08,"chr17_39695116_39696516"
"chr4",56289854,56290470,617,"*",4.7,1.56,5.62,-4.05,7.77e-09,9.73e-08,"chr4_56289854_56290470"
"chr13",27775859,27776389,531,"*",5.02,5.95,1.77,4.18,7.77e-09,9.73e-08,"chr13_27775859_27776389"
"chr6",5274300,5274701,402,"*",4.63,0.6,5.59,-4.98,7.77e-09,9.73e-08,"chr6_5274300_5274701"
"chr17",68813164,68813644,481,"*",4.94,-0.52,5.92,-6.44,7.78e-09,9.74e-08,"chr17_68813164_68813644"
"chr15",29920926,29921603,678,"*",6.87,5.86,7.45,-1.6,7.79e-09,9.75e-08,"chr15_29920926_29921603"
"chr3",58217122,58217741,620,"*",6.12,6.84,4.58,2.26,7.81e-09,9.77e-08,"chr3_58217122_58217741"
"chr1",172581178,172582342,1165,"*",4.64,1.15,5.57,-4.42,7.82e-09,9.78e-08,"chr1_172581178_172582342"
"chr3",194274505,194274954,450,"*",5.07,6.03,0.55,5.48,7.83e-09,9.8e-08,"chr3_194274505_194274954"
"chr22",22074255,22075598,1344,"*",5.72,4,6.48,-2.48,7.84e-09,9.8e-08,"chr22_22074255_22075598"
"chr15",29534353,29534765,413,"*",4.94,-0.52,5.92,-6.44,7.85e-09,9.82e-08,"chr15_29534353_29534765"
"chr2",85637473,85638009,537,"*",6.18,6.91,4.66,2.25,7.85e-09,9.83e-08,"chr2_85637473_85638009"
"chr11",92268925,92269546,622,"*",4.91,1.84,5.82,-3.98,7.86e-09,9.83e-08,"chr11_92268925_92269546"
"chr6",135180719,135181353,635,"*",5.54,6.36,3.49,2.87,7.86e-09,9.83e-08,"chr6_135180719_135181353"
"chr4",174225437,174225886,450,"*",4.62,0.35,5.59,-5.24,7.87e-09,9.84e-08,"chr4_174225437_174225886"
"chr5",154274845,154275245,401,"*",4.69,0.15,5.66,-5.51,7.87e-09,9.84e-08,"chr5_154274845_154275245"
"chr9",133060614,133061259,646,"*",6.01,6.74,4.5,2.24,7.89e-09,9.86e-08,"chr9_133060614_133061259"
"chr7",25549332,25549910,579,"*",5.12,2.56,5.99,-3.43,7.89e-09,9.87e-08,"chr7_25549332_25549910"
"chr10",110902384,110902822,439,"*",4.94,-0.52,5.93,-6.45,7.9e-09,9.87e-08,"chr10_110902384_110902822"
"chr4",7698849,7699520,672,"*",6.15,4.74,6.84,-2.1,7.9e-09,9.88e-08,"chr4_7698849_7699520"
"chr4",152983072,152983971,900,"*",5.2,6.07,2.67,3.4,7.9e-09,9.88e-08,"chr4_152983072_152983971"
"chr16",22035033,22035641,609,"*",5.42,3.35,6.23,-2.88,7.9e-09,9.88e-08,"chr16_22035033_22035641"
"chr6",145756072,145756673,602,"*",5.14,2.85,5.99,-3.13,7.9e-09,9.88e-08,"chr6_145756072_145756673"
"chr20",49900958,49901981,1024,"*",5.29,3.23,6.1,-2.87,7.9e-09,9.88e-08,"chr20_49900958_49901981"
"chr4",37388826,37389846,1021,"*",6.11,6.85,4.49,2.36,7.91e-09,9.9e-08,"chr4_37388826_37389846"
"chr17",27276641,27277093,453,"*",5.68,6.49,3.67,2.81,7.92e-09,9.9e-08,"chr17_27276641_27277093"
"chr22",42560769,42561312,544,"*",5.35,6.18,3.15,3.03,7.93e-09,9.91e-08,"chr22_42560769_42561312"
"chr7",101411185,101411667,483,"*",5.84,6.64,3.92,2.72,7.93e-09,9.91e-08,"chr7_101411185_101411667"
"chr9",98231923,98232483,561,"*",4.67,1.18,5.6,-4.42,7.93e-09,9.91e-08,"chr9_98231923_98232483"
"chr1",240193604,240194036,433,"*",5.18,2.9,6.03,-3.13,7.93e-09,9.91e-08,"chr1_240193604_240194036"
"chr19",29887395,29887874,480,"*",5.29,2.89,6.14,-3.26,7.93e-09,9.91e-08,"chr19_29887395_29887874"
"chr2",197054487,197054911,425,"*",4.94,-0.52,5.92,-6.44,7.93e-09,9.91e-08,"chr2_197054487_197054911"
"chr9",72473893,72474345,453,"*",4.95,-0.52,5.93,-6.45,7.93e-09,9.91e-08,"chr9_72473893_72474345"
"chr5",62041267,62041671,405,"*",4.72,1.39,5.64,-4.25,7.94e-09,9.92e-08,"chr5_62041267_62041671"
"chr6",93361361,93361768,408,"*",5.01,-0.52,5.99,-6.51,7.94e-09,9.92e-08,"chr6_93361361_93361768"
"chr17",56699315,56699930,616,"*",7.37,6.51,7.9,-1.4,7.95e-09,9.93e-08,"chr17_56699315_56699930"
"chr2",14634374,14635427,1054,"*",7,7.59,6,1.59,7.96e-09,9.94e-08,"chr2_14634374_14635427"
"chr20",38601386,38601996,611,"*",5.48,6.3,3.36,2.94,7.96e-09,9.94e-08,"chr20_38601386_38601996"
"chr8",55123769,55124484,716,"*",5.28,6.13,2.97,3.15,7.96e-09,9.94e-08,"chr8_55123769_55124484"
"chr21",45460507,45460981,475,"*",4.83,1.58,5.75,-4.17,7.96e-09,9.95e-08,"chr21_45460507_45460981"
"chr8",12976714,12977335,622,"*",5.17,6.05,2.56,3.49,7.97e-09,9.95e-08,"chr8_12976714_12977335"
"chr22",24432321,24432746,426,"*",4.94,2.26,5.82,-3.55,7.97e-09,9.95e-08,"chr22_24432321_24432746"
"chr22",27032065,27032717,653,"*",4.97,5.93,0.96,4.97,7.97e-09,9.96e-08,"chr22_27032065_27032717"
"chr17",74736360,74737753,1394,"*",7.48,7.99,6.68,1.32,7.97e-09,9.96e-08,"chr17_74736360_74737753"
"chr4",8893373,8894318,946,"*",5.49,6.31,3.37,2.94,7.98e-09,9.96e-08,"chr4_8893373_8894318"
"chr9",105257488,105258175,688,"*",5,2.31,5.89,-3.57,7.99e-09,9.97e-08,"chr9_105257488_105258175"
"chr10",119421873,119422561,689,"*",5.99,6.72,4.43,2.29,7.99e-09,9.97e-08,"chr10_119421873_119422561"
"chr22",49536428,49537064,637,"*",6.4,7.08,5.08,2,7.99e-09,9.98e-08,"chr22_49536428_49537064"
"chr2",175154629,175155030,402,"*",4.69,-0.02,5.66,-5.68,8e-09,9.99e-08,"chr2_175154629_175155030"
"chr17",14373062,14373878,817,"*",4.94,5.86,1.56,4.3,8.01e-09,1e-07,"chr17_14373062_14373878"
"chr15",57031615,57032317,703,"*",5.24,3.1,6.07,-2.97,8.01e-09,1e-07,"chr15_57031615_57032317"
"chr18",31512298,31512848,551,"*",5.33,3.17,6.16,-2.99,8.01e-09,1e-07,"chr18_31512298_31512848"
"chr10",5666224,5666955,732,"*",6.25,6.95,4.83,2.13,8.01e-09,1e-07,"chr10_5666224_5666955"
"chr12",21395165,21395797,633,"*",5.06,5.97,1.99,3.97,8.01e-09,1e-07,"chr12_21395165_21395797"
"chr11",8192505,8193121,617,"*",6.03,6.75,4.5,2.26,8.02e-09,1e-07,"chr11_8192505_8193121"
"chr17",3678058,3678634,577,"*",5.87,6.62,4.23,2.39,8.03e-09,1e-07,"chr17_3678058_3678634"
"chr2",8255256,8255797,542,"*",5,5.91,1.97,3.94,8.04e-09,1e-07,"chr2_8255256_8255797"
"chr15",80550206,80550780,575,"*",4.61,0.35,5.57,-5.22,8.04e-09,1e-07,"chr15_80550206_80550780"
"chrX",40008600,40009221,622,"*",4.97,5.91,1.28,4.63,8.04e-09,1e-07,"chrX_40008600_40009221"
"chr20",47319738,47320138,401,"*",6.72,7.37,5.51,1.86,8.05e-09,1e-07,"chr20_47319738_47320138"
"chr17",55496314,55496812,499,"*",4.62,0.6,5.58,-4.97,8.05e-09,1e-07,"chr17_55496314_55496812"
"chr14",31990710,31991110,401,"*",4.85,1.93,5.75,-3.82,8.06e-09,1.01e-07,"chr14_31990710_31991110"
"chr3",72266361,72266761,401,"*",4.89,1.28,5.83,-4.56,8.07e-09,1.01e-07,"chr3_72266361_72266761"
"chr13",107865951,107867013,1063,"*",5.74,6.53,3.87,2.65,8.08e-09,1.01e-07,"chr13_107865951_107867013"
"chr19",49468679,49469413,735,"*",5.75,6.54,3.82,2.72,8.08e-09,1.01e-07,"chr19_49468679_49469413"
"chr19",50050445,50051156,712,"*",5.21,6.09,2.57,3.52,8.08e-09,1.01e-07,"chr19_50050445_50051156"
"chr8",94088409,94088919,511,"*",4.64,0.64,5.6,-4.96,8.08e-09,1.01e-07,"chr8_94088409_94088919"
"chr3",61637259,61637925,667,"*",5.04,2.5,5.91,-3.4,8.09e-09,1.01e-07,"chr3_61637259_61637925"
"chr1",201535118,201535580,463,"*",5.32,3.31,6.13,-2.82,8.09e-09,1.01e-07,"chr1_201535118_201535580"
"chr5",52864682,52865107,426,"*",4.98,-0.52,5.96,-6.48,8.1e-09,1.01e-07,"chr5_52864682_52865107"
"chr17",75277619,75278099,481,"*",4.84,2.08,5.73,-3.65,8.1e-09,1.01e-07,"chr17_75277619_75278099"
"chr7",109282743,109283147,405,"*",4.61,0.89,5.56,-4.67,8.12e-09,1.01e-07,"chr7_109282743_109283147"
"chr2",69601103,69601730,628,"*",5.19,2.96,6.03,-3.07,8.12e-09,1.01e-07,"chr2_69601103_69601730"
"chr4",137543138,137543688,551,"*",5.33,6.31,-0.02,6.34,8.12e-09,1.01e-07,"chr4_137543138_137543688"
"chr3",24586632,24587228,597,"*",6.23,2.61,7.17,-4.56,8.12e-09,1.01e-07,"chr3_24586632_24587228"
"chr1",229003424,229003936,513,"*",4.94,5.87,1.57,4.3,8.14e-09,1.01e-07,"chr1_229003424_229003936"
"chr6",29759394,29760206,813,"*",5.03,5.93,2.14,3.78,8.14e-09,1.02e-07,"chr6_29759394_29760206"
"chr8",39232478,39232904,427,"*",4.93,-0.52,5.92,-6.43,8.15e-09,1.02e-07,"chr8_39232478_39232904"
"chr10",43857568,43858022,455,"*",4.7,0.15,5.67,-5.52,8.16e-09,1.02e-07,"chr10_43857568_43858022"
"chr16",54577536,54578130,595,"*",5,5.92,1.77,4.16,8.16e-09,1.02e-07,"chr16_54577536_54578130"
"chr1",205689364,205689953,590,"*",5.79,6.56,4.01,2.54,8.17e-09,1.02e-07,"chr1_205689364_205689953"
"chr1",201409326,201409881,556,"*",5.25,3.04,6.09,-3.05,8.17e-09,1.02e-07,"chr1_201409326_201409881"
"chr3",166564926,166565406,481,"*",4.67,1.23,5.6,-4.38,8.17e-09,1.02e-07,"chr3_166564926_166565406"
"chr18",50644647,50645191,545,"*",5.67,6.45,3.83,2.62,8.19e-09,1.02e-07,"chr18_50644647_50645191"
"chr15",31974485,31975468,984,"*",5.81,6.58,4.06,2.52,8.2e-09,1.02e-07,"chr15_31974485_31975468"
"chr5",18652484,18653036,553,"*",4.99,5.94,0.99,4.95,8.2e-09,1.02e-07,"chr5_18652484_18653036"
"chr13",26037060,26037733,674,"*",4.97,5.9,1.54,4.36,8.21e-09,1.02e-07,"chr13_26037060_26037733"
"chr6",132265490,132265999,510,"*",4.97,-0.52,5.96,-6.48,8.21e-09,1.02e-07,"chr6_132265490_132265999"
"chr3",12876048,12876579,532,"*",6.9,7.49,5.88,1.61,8.21e-09,1.02e-07,"chr3_12876048_12876579"
"chr9",33649055,33649768,714,"*",4.6,0.35,5.56,-5.21,8.22e-09,1.02e-07,"chr9_33649055_33649768"
"chr8",39651092,39651690,599,"*",5.07,5.96,2.3,3.66,8.23e-09,1.02e-07,"chr8_39651092_39651690"
"chr17",35487693,35488549,857,"*",5.78,6.54,4.06,2.48,8.23e-09,1.02e-07,"chr17_35487693_35488549"
"chr19",57708858,57709474,617,"*",6.77,7.38,5.69,1.69,8.23e-09,1.02e-07,"chr19_57708858_57709474"
"chr1",89021742,89022575,834,"*",5.65,3.8,6.43,-2.63,8.23e-09,1.03e-07,"chr1_89021742_89022575"
"chr1",1752523,1753402,880,"*",4.97,5.89,1.79,4.1,8.24e-09,1.03e-07,"chr1_1752523_1753402"
"chr7",151439846,151440523,678,"*",6.05,6.77,4.53,2.24,8.25e-09,1.03e-07,"chr7_151439846_151440523"
"chr15",50910706,50911179,474,"*",4.62,0.85,5.56,-4.71,8.26e-09,1.03e-07,"chr15_50910706_50911179"
"chr22",27749377,27750235,859,"*",7.24,6.33,7.79,-1.46,8.28e-09,1.03e-07,"chr22_27749377_27750235"
"chr7",74482596,74482996,401,"*",4.61,0.48,5.57,-5.09,8.28e-09,1.03e-07,"chr7_74482596_74482996"
"chr20",22866907,22867380,474,"*",4.68,1.42,5.6,-4.18,8.28e-09,1.03e-07,"chr20_22866907_22867380"
"chr8",21782429,21782929,501,"*",5.07,5.98,2.14,3.84,8.29e-09,1.03e-07,"chr8_21782429_21782929"
"chr17",80124225,80124894,670,"*",6.37,7.04,5.08,1.96,8.29e-09,1.03e-07,"chr17_80124225_80124894"
"chr15",59180970,59181433,464,"*",4.93,-0.52,5.92,-6.43,8.3e-09,1.03e-07,"chr15_59180970_59181433"
"chr2",201923513,201924248,736,"*",5.17,6.04,2.67,3.36,8.3e-09,1.03e-07,"chr2_201923513_201924248"
"chr3",49500758,49501297,540,"*",4.96,2.3,5.84,-3.54,8.31e-09,1.03e-07,"chr3_49500758_49501297"
"chr15",96325782,96326236,455,"*",5.53,3.69,6.31,-2.61,8.31e-09,1.03e-07,"chr15_96325782_96326236"
"chr8",122828216,122828657,442,"*",5.04,2.65,5.89,-3.24,8.31e-09,1.03e-07,"chr8_122828216_122828657"
"chr11",12411798,12412464,667,"*",7.66,6.88,8.17,-1.29,8.31e-09,1.03e-07,"chr11_12411798_12412464"
"chr15",81897160,81897708,549,"*",4.64,1.15,5.57,-4.42,8.31e-09,1.03e-07,"chr15_81897160_81897708"
"chr5",152262634,152263169,536,"*",4.97,5.9,1.54,4.36,8.32e-09,1.04e-07,"chr5_152262634_152263169"
"chr10",73828192,73828592,401,"*",4.69,1.54,5.6,-4.06,8.32e-09,1.04e-07,"chr10_73828192_73828592"
"chr13",51311730,51312388,659,"*",5.05,5.96,1.99,3.97,8.32e-09,1.04e-07,"chr13_51311730_51312388"
"chr1",66598721,66599121,401,"*",4.69,-0.02,5.66,-5.68,8.33e-09,1.04e-07,"chr1_66598721_66599121"
"chr22",41926011,41926622,612,"*",6.64,7.28,5.44,1.84,8.33e-09,1.04e-07,"chr22_41926011_41926622"
"chr8",133624061,133624787,727,"*",5.06,5.97,1.99,3.98,8.35e-09,1.04e-07,"chr8_133624061_133624787"
"chr10",104318952,104319488,537,"*",5.23,3.09,6.05,-2.97,8.35e-09,1.04e-07,"chr10_104318952_104319488"
"chr5",176736748,176737517,770,"*",6.67,5.4,7.33,-1.93,8.37e-09,1.04e-07,"chr5_176736748_176737517"
"chr7",134919841,134920375,535,"*",4.95,-0.52,5.93,-6.45,8.37e-09,1.04e-07,"chr7_134919841_134920375"
"chr10",105700241,105700759,519,"*",5.33,6.31,-0.02,6.33,8.37e-09,1.04e-07,"chr10_105700241_105700759"
"chr5",9254333,9254734,402,"*",4.92,-0.52,5.91,-6.43,8.37e-09,1.04e-07,"chr5_9254333_9254734"
