seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	PeakID	spearman
1	106485734	106486133	400	*	Distal Intergenic	1	106505764	106509035	3272	1	ENSGALG00000036823	ENSGALT00000076904	-19631	NA	NA	NA	1-106485734-106486133	-0.7633723372337233
1	106525460	106525859	400	*	Distal Intergenic	1	106522741	106524533	1793	1	ENSGALG00000031010	ENSGALT00000049196	2719	428612	OLIG2	oligodendrocyte lineage transcription factor 2	1-106525460-106525859	-0.7633723372337233
5	5596860	5597259	400	*	Intron (ENSGALT00000098742/ENSGALG00000054067, intron 1 of 2)	5	5568465	5575654	7190	1	ENSGALG00000012121	ENSGALT00000040104	28395	428602	RCN1	reticulocalbin 1	5-5596860-5597259	-0.7635883588358836
12	19421465	19421864	400	*	Intron (ENSGALT00000091336/ENSGALG00000037841, intron 7 of 9)	12	19492530	19498091	5562	1	ENSGALG00000054845	ENSGALT00000099238	-70666	107054400	LOC107054400	uncharacterized LOC107054400	12-19421465-19421864	-0.7642604260426044
12	19610277	19610676	400	*	Distal Intergenic	12	19629856	19651438	21583	1	ENSGALG00000008349	ENSGALT00000013590	-19180	416113	LMCD1	LIM and cysteine rich domains 1	12-19610277-19610676	-0.7642604260426044
12	19612275	19613042	768	*	Distal Intergenic	12	19629856	19651438	21583	1	ENSGALG00000008349	ENSGALT00000013590	-16814	416113	LMCD1	LIM and cysteine rich domains 1	12-19612275-19613042	-0.7642604260426044
12	19654853	19655252	400	*	Distal Intergenic	12	19676683	19680120	3438	1	ENSGALG00000008351	ENSGALT00000013599	-21431	378796	CAV3	caveolin 3	12-19654853-19655252	-0.7642604260426044
12	19734063	19734462	400	*	Downstream (2-3kb)	12	19703133	19731666	28534	2	ENSGALG00000008368	ENSGALT00000048061	-2397	416114	RAD18	RAD18, E3 ubiquitin protein ligase	12-19734063-19734462	-0.7642604260426044
7	2414776	2415175	400	*	Distal Intergenic	7	2364825	2381585	16761	1	ENSGALG00000048355	ENSGALT00000093667	49951	NA	NA	NA	7-2414776-2415175	-0.7645124512451245
2	30253795	30254441	647	*	Distal Intergenic	2	30323706	30336099	12394	1	ENSGALG00000050632	ENSGALT00000099726	-69265	NA	NA	NA	2-30253795-30254441	-0.764836483648365
5	50211838	50212237	400	*	Distal Intergenic	5	50224769	50242138	17370	1	ENSGALG00000030673	ENSGALT00000046439	-12532	NA	NA	NA	5-50211838-50212237	-0.76493796795238
28	1052544	1052943	400	*	Distal Intergenic	28	1027920	1050549	22630	2	ENSGALG00000000726	ENSGALT00000001029	-1995	395637	ELAVL1	ELAV like RNA binding protein 1	28-1052544-1052943	-0.7654245424542454
2	119366682	119367081	400	*	Intron (ENSGALT00000068709/ENSGALG00000037164, intron 2 of 7)	2	119316650	119443316	126667	1	ENSGALG00000037164	ENSGALT00000094834	50032	395904	ZFHX4	zinc finger homeobox 4	2-119366682-119367081	-0.7668886888688868
28	1081686	1082085	400	*	Promoter	28	1080534	1081935	1402	2	ENSGALG00000027611	ENSGALT00000045101	0	100859867	MRPL54	mitochondrial ribosomal protein L54	28-1081686-1082085	-0.7679087908790879
7	17768888	17769287	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17715353	17753906	38554	2	ENSGALG00000034007	ENSGALT00000057481	-14982	396226	ITGA6	integrin subunit alpha 6	7-17768888-17769287	-0.7682328232823282
9	17016027	17016426	400	*	Distal Intergenic	9	17023862	17023962	101	2	ENSGALG00000031436	ENSGALT00000062707	7536	NA	NA	NA	9-17016027-17016426	-0.7685448544854486
5	9681890	9682289	400	*	Promoter	5	9681277	9737308	56032	1	ENSGALG00000005840	ENSGALT00000104305	613	423048	DENND5A	DENN domain containing 5A	5-9681890-9682289	-0.7699249924992498
1	25330402	25330801	400	*	Exon (ENSGALT00000061781/ENSGALG00000031934, exon 2 of 8)	1	25316566	25342793	26228	2	ENSGALG00000031934	ENSGALT00000061781	11992	395332	TES	testin LIM domain protein	1-25330402-25330801	-0.7714611461146115
1	70666375	70666774	400	*	Distal Intergenic	1	70567716	70663619	95904	1	ENSGALG00000014234	ENSGALT00000048126	98659	418245	ATXN10	ataxin 10	1-70666375-70666774	-0.7715811581158116
2	113275864	113276263	400	*	Intron (ENSGALT00000074134/ENSGALG00000043172, intron 5 of 5)	2	113285505	113316802	31298	2	ENSGALG00000030112	ENSGALT00000063430	40539	NA	NA	NA	2-113275864-113276263	-0.7717251725172518
27	5373784	5374183	400	*	Intron (ENSGALT00000057128/ENSGALG00000000625, intron 3 of 12)	27	5360090	5381198	21109	2	ENSGALG00000000625	ENSGALT00000057128	7015	426737	MAPT	microtubule associated protein tau	27-5373784-5374183	-0.7717371737173717
1	45855440	45855839	400	*	Intron (ENSGALT00000107911/ENSGALG00000011456, intron 3 of 16)	1	45822068	45872989	50922	2	ENSGALG00000011456	ENSGALT00000018679	17150	417920	CDK17	cyclin dependent kinase 17	1-45855440-45855839	-0.7722292229222922
1	70839832	70840231	400	*	Intron (ENSGALT00000050637/ENSGALG00000036255, intron 2 of 4)	1	70751533	70837775	86243	2	ENSGALG00000036255	ENSGALT00000048993	-2057	427937	WNT7B	Wnt family member 7B	1-70839832-70840231	-0.7724572457245724
2	30164864	30165263	400	*	Promoter	2	30161118	30163980	2863	2	ENSGALG00000035725	ENSGALT00000048259	-884	776034	SP8	Sp8 transcription factor	2-30164864-30165263	-0.7761296129612961
5	9241519	9241918	400	*	Downstream (<1kb)	5	9241993	9243150	1158	2	ENSGALG00000046593	ENSGALT00000088854	1232	423042	ADM	adrenomedullin	5-9241519-9241918	-0.7790939093909391
1	145844706	145845105	400	*	Intron (ENSGALT00000027264/ENSGALG00000016875, intron 1 of 7)	1	145752924	145888554	135631	2	ENSGALG00000016875	ENSGALT00000027264	43449	418775	CLYBL	citrate lyase beta like	1-145844706-145845105	-0.7793459345934594
2	63294397	63294796	400	*	Intron (ENSGALT00000020844/ENSGALG00000012775, intron 4 of 6)	2	63286294	63299774	13481	1	ENSGALG00000012775	ENSGALT00000020844	8103	395982	TFAP2A	transcription factor AP-2 alpha	2-63294397-63294796	-0.7800660066006601
5	5301159	5301558	400	*	Intron (ENSGALT00000031814/ENSGALG00000012128, intron 1 of 7)	5	5303921	5333412	29492	1	ENSGALG00000012127	ENSGALT00000093648	-2363	428603	ELP4	elongator acetyltransferase complex subunit 4	5-5301159-5301558	-0.7805820582058206
28	1063217	1063616	400	*	Promoter	28	1062419	1063717	1299	1	ENSGALG00000031520	ENSGALT00000073580	798	769223	LOC769223	complexin-3-like	28-1063217-1063616	-0.7806540654065407
6	12484118	12484517	400	*	Intron (ENSGALT00000033690/ENSGALG00000004569, intron 1 of 16)	6	12474062	12502545	28484	1	ENSGALG00000004569	ENSGALT00000096112	10056	423716	UNC5B	unc-5 netrin receptor B	6-12484118-12484517	-0.7807620762076207
1	25147103	25147502	400	*	Promoter	1	25059910	25147690	87781	2	ENSGALG00000036883	ENSGALT00000051026	188	396134	MET	MET proto-oncogene, receptor tyrosine kinase	1-25147103-25147502	-0.7815181518151816
11	17669268	17669667	400	*	Distal Intergenic	11	17637205	17650300	13096	2	ENSGALG00000031896	ENSGALT00000078489	-18968	426226	GSE1	Gse1 coiled-coil protein	11-17669268-17669667	-0.7823822382238224
12	13649692	13650091	400	*	Intron (ENSGALT00000011770/ENSGALG00000007268, intron 7 of 26)	12	13553845	13726591	172747	2	ENSGALG00000007268	ENSGALT00000011770	76500	416075	CADPS	calcium dependent secretion activator	12-13649692-13650091	-0.7824182418241825
26	3453921	3454320	400	*	Distal Intergenic	26	3457929	3474605	16677	1	ENSGALG00000026182	ENSGALT00000052064	-3609	419870	CTTNBP2NL	CTTNBP2 N-terminal like	26-3453921-3454320	-0.7825622562256227
Z	50263060	50263459	400	*	Distal Intergenic	34	50129168	50258002	128835	2	ENSGALG00000015256	ENSGALT00000096186	-5058	427274	PAM	peptidylglycine alpha-amidating monooxygenase	Z-50263060-50263459	-0.7826220402599428
12	11780889	11781288	400	*	Intron (ENSGALT00000010618/ENSGALG00000006571, intron 1 of 22)	12	11778259	11816939	38681	1	ENSGALG00000006571	ENSGALT00000010618	2630	416046	SETD5	SET domain containing 5	12-11780889-11781288	-0.7850705070507051
7	2388911	2389310	400	*	Distal Intergenic	7	2364825	2381585	16761	1	ENSGALG00000048355	ENSGALT00000093667	24086	NA	NA	NA	7-2388911-2389310	-0.7868466846684669
1	22975888	22976287	400	*	Downstream (<1kb)	1	22977640	22983971	6332	1	ENSGALG00000008941	ENSGALT00000014537	-1353	100859279	FEZF1	FEZ family zinc finger 1	1-22975888-22976287	-0.7870987098709871
2	75531226	75531941	716	*	Intron (ENSGALT00000065466/ENSGALG00000036466, intron 2 of 42)	2	75520204	75645279	125076	1	ENSGALG00000036466	ENSGALT00000065466	11022	101749223	LOC101749223	unconventional myosin-X-like	2-75531226-75531941	-0.7877827782778278
1	196771029	196771428	400	*	Intron (ENSGALT00000083727/ENSGALG00000034967, intron 2 of 15)	1	196746298	196844343	98046	1	ENSGALG00000034967	ENSGALT00000057377	24731	419070	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	1-196771029-196771428	-0.7879747974797481
17	9595883	9596282	400	*	Distal Intergenic	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	-30726	417101	NEK6	NIMA related kinase 6	17-9595883-9596282	-0.7884548454845486
7	27197832	27198231	400	*	Intron (ENSGALT00000089896/ENSGALG00000011708, intron 24 of 31)	7	27151313	27170993	19681	2	ENSGALG00000011704	ENSGALT00000086486	-26839	424251	HACD2	3-hydroxyacyl-CoA dehydratase 2	7-27197832-27198231	-0.7887548754875487
3	54793630	54794029	400	*	Promoter	3	54793588	54794409	822	1	ENSGALG00000013862	ENSGALT00000022484	42	NA	NA	NA	3-54793630-54794029	-0.7887548754875487
2	63285926	63286325	400	*	Promoter	2	63286294	63299774	13481	1	ENSGALG00000012775	ENSGALT00000020844	0	395982	TFAP2A	transcription factor AP-2 alpha	2-63285926-63286325	-0.7901830183018302
Z	50822863	50823262	400	*	Distal Intergenic	34	50893677	50907440	13764	2	ENSGALG00000026203	ENSGALT00000042761	84178	427273	FAM174A	family with sequence similarity 174 member A	Z-50822863-50823262	-0.7921111343081556
2	24370171	24370570	400	*	Distal Intergenic	2	24345826	24349053	3228	1	ENSGALG00000052254	ENSGALT00000093470	24345	NA	NA	NA	2-24370171-24370570	-0.7933993399339935
2	24406846	24407245	400	*	Distal Intergenic	2	24435593	24437527	1935	1	ENSGALG00000053967	ENSGALT00000100325	-28348	NA	NA	NA	2-24406846-24407245	-0.7933993399339935
2	24432432	24432831	400	*	Intron (ENSGALT00000101517/ENSGALG00000050130, intron 1 of 2)	2	24435593	24437527	1935	1	ENSGALG00000053967	ENSGALT00000100325	-2762	NA	NA	NA	2-24432432-24432831	-0.7933993399339935
2	24441459	24441858	400	*	Promoter	2	24442691	24445174	2484	1	ENSGALG00000023195	ENSGALT00000102858	-833	772070	DLX6	distal-less homeobox 6	2-24441459-24441858	-0.7933993399339935
2	24450054	24450453	400	*	Downstream (1-2kb)	2	24411360	24447201	35842	2	ENSGALG00000050130	ENSGALT00000101517	-2853	NA	NA	NA	2-24450054-24450453	-0.7933993399339935
2	24454082	24454481	400	*	Promoter	2	24451494	24453892	2399	2	ENSGALG00000009129	ENSGALT00000014862	-190	373969	DLX5	distal-less homeobox 5	2-24454082-24454481	-0.7933993399339935
2	24455531	24455930	400	*	Distal Intergenic	2	24451494	24453892	2399	2	ENSGALG00000009129	ENSGALT00000014862	-1639	373969	DLX5	distal-less homeobox 5	2-24455531-24455930	-0.7933993399339935
7	22430420	22430819	400	*	Intron (ENSGALT00000018542/ENSGALG00000027991, intron 15 of 17)	7	22421786	22425915	4130	2	ENSGALG00000011360	ENSGALT00000038233	-4505	424208	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3	7-22430420-22430819	-0.7936873687368736
1	106555793	106556192	400	*	Distal Intergenic	1	106580169	106592227	12059	1	ENSGALG00000041867	ENSGALT00000046822	-23977	395664	IFNAR2	interferon alpha and beta receptor subunit 2	1-106555793-106556192	-0.794023402340234
8	28137535	28137934	400	*	Downstream (<1kb)	8	28139885	28160353	20469	1	ENSGALG00000010991	ENSGALT00000088329	-1951	395078	ALG6	ALG6, alpha-1,3-glucosyltransferase	8-28137535-28137934	-0.7942034203420343
17	9553963	9554362	400	*	Distal Intergenic	17	9524055	9542497	18443	1	ENSGALG00000001124	ENSGALT00000001693	29908	395705	LHX2	LIM homeobox 2	17-9553963-9554362	-0.7944554455445545
7	22415576	22415975	400	*	Intron (ENSGALT00000003899/ENSGALG00000002470, intron 2 of 10)	7	22414232	22421162	6931	1	ENSGALG00000002470	ENSGALT00000003899	1344	431683	CYP27A1	cytochrome P450 family 27 subfamily A member 1	7-22415576-22415975	-0.7951755175517552
9	12233174	12233573	400	*	Distal Intergenic	9	12149117	12181765	32649	2	ENSGALG00000049451	ENSGALT00000091712	-51409	NA	NA	NA	9-12233174-12233573	-0.7953555355535553
2	63277548	63277947	400	*	Distal Intergenic	2	63255948	63271625	15678	2	ENSGALG00000048035	ENSGALT00000098394	-5923	428479	GCNT2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)	2-63277548-63277947	-0.795859585958596
1	194509038	194509437	400	*	Intron (ENSGALT00000102219/ENSGALG00000000681, intron 1 of 14)	1	194523947	194551701	27755	1	ENSGALG00000000681	ENSGALT00000000963	-14510	419083	PAK1	p21 (RAC1) activated kinase 1	1-194509038-194509437	-0.795871587158716
9	10020618	10021017	400	*	Intron (ENSGALT00000057447/ENSGALG00000037810, intron 2 of 3)	9	10013484	10030125	16642	1	ENSGALG00000037810	ENSGALT00000082918	7134	NA	NA	NA	9-10020618-10021017	-0.795907590759076
12	11683850	11684249	400	*	Promoter	12	11683446	11738536	55091	1	ENSGALG00000006526	ENSGALT00000091256	404	100859325	PLXNB3	plexin B3	12-11683850-11684249	-0.7982838283828384
18	7329269	7329668	400	*	Intron (ENSGALT00000079907/ENSGALG00000025950, intron 13 of 16)	18	7295811	7307917	12107	2	ENSGALG00000003911	ENSGALT00000006226	-21352	417429	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5	18-7329269-7329668	-0.7987758775877588
1	22979565	22979964	400	*	Promoter	1	22976326	22979243	2918	2	ENSGALG00000054487	ENSGALT00000097058	-322	NA	NA	NA	1-22979565-22979964	-0.7989318931893189
8	28133225	28133624	400	*	Promoter	8	28132665	28133855	1191	1	ENSGALG00000042686	ENSGALT00000079896	560	395794	FOXD3	forkhead box D3	8-28133225-28133624	-0.8005880588058806
17	10353135	10353534	400	*	Distal Intergenic	17	10350513	10351698	1186	2	ENSGALG00000040392	ENSGALT00000072169	-1437	395084	ALC	ALC protein	17-10353135-10353534	-0.8049204920492049
8	15074826	15075225	400	*	Distal Intergenic	8	15109602	15112455	2854	1	ENSGALG00000040069	ENSGALT00000060359	-34377	107053959	BARHL2	BarH like homeobox 2	8-15074826-15075225	-0.8063966396639665
9	12080053	12080452	400	*	Distal Intergenic	9	12074944	12078458	3515	1	ENSGALG00000040532	ENSGALT00000056152	5109	374103	ZIC1	Zic family member 1	9-12080053-12080452	-0.807020702070207
5	20815358	20815757	400	*	Intron (ENSGALT00000099468/ENSGALG00000007948, intron 3 of 4)	5	20746118	20765755	19638	2	ENSGALG00000007948	ENSGALT00000012910	-49603	428862	LRRC4C	leucine rich repeat containing 4C	5-20815358-20815757	-0.80997299729973
2	24389727	24390126	400	*	Distal Intergenic	2	24345826	24349053	3228	1	ENSGALG00000052254	ENSGALT00000093470	43901	NA	NA	NA	2-24389727-24390126	-0.8099849984998501
20	8604606	8605005	400	*	Intron (ENSGALT00000092585/ENSGALG00000046924, intron 2 of 3)	20	8576458	8576575	118	1	ENSGALG00000025688	ENSGALT00000042601	28148	NA	NA	NA	20-8604606-8605005	-0.8102610261026103
17	2289260	2289659	400	*	Intron (ENSGALT00000089357/ENSGALG00000008518, intron 1 of 6)	17	2287820	2308533	20714	1	ENSGALG00000008518	ENSGALT00000089357	1440	417253	GSL	glutamine synthetase-like	17-2289260-2289659	-0.8105687440489193
7	17820867	17821266	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17715353	17831994	116642	2	ENSGALG00000034007	ENSGALT00000084249	10728	396226	ITGA6	integrin subunit alpha 6	7-17820867-17821266	-0.8112931293129313
6	23660187	23660586	400	*	Promoter	6	23660511	23663708	3198	1	ENSGALG00000032329	ENSGALT00000063023	0	770430	NPM3	nucleophosmin/nucleoplasmin 3	6-23660187-23660586	-0.8123852385238524
3	57299514	57299913	400	*	Intron (ENSGALT00000066498/ENSGALG00000034397, intron 3 of 11)	3	57282901	57314067	31167	2	ENSGALG00000034397	ENSGALT00000066498	14154	NA	NA	NA	3-57299514-57299913	-0.8131773177317732
17	9488583	9488982	400	*	Intron (ENSGALT00000103714/ENSGALG00000001157, intron 1 of 21)	17	9321360	9493112	171753	2	ENSGALG00000001157	ENSGALT00000103714	4130	417102	DENND1A	DENN domain containing 1A	17-9488583-9488982	-0.813921392139214
17	9513410	9513809	400	*	Distal Intergenic	17	9507606	9507778	173	1	ENSGALG00000026417	ENSGALT00000044612	5804	NA	NA	NA	17-9513410-9513809	-0.813921392139214
17	9520853	9521252	400	*	Exon (ENSGALT00000104160/ENSGALG00000049802, exon 2 of 3)	17	9519651	9522477	2827	2	ENSGALG00000049802	ENSGALT00000104160	1225	NA	NA	NA	17-9520853-9521252	-0.813921392139214
17	9531203	9531602	400	*	Intron (ENSGALT00000001693/ENSGALG00000001124, intron 3 of 4)	17	9524055	9542497	18443	1	ENSGALG00000001124	ENSGALT00000001693	7148	395705	LHX2	LIM homeobox 2	17-9531203-9531602	-0.813921392139214
17	9569474	9569873	400	*	Distal Intergenic	17	9524055	9542497	18443	1	ENSGALG00000001124	ENSGALT00000001693	45419	395705	LHX2	LIM homeobox 2	17-9569474-9569873	-0.813921392139214
17	9579496	9579895	400	*	Distal Intergenic	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	-47113	417101	NEK6	NIMA related kinase 6	17-9579496-9579895	-0.813921392139214
17	9614265	9614664	400	*	Distal Intergenic	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	-12344	417101	NEK6	NIMA related kinase 6	17-9614265-9614664	-0.813921392139214
17	9648256	9649001	746	*	Exon (ENSGALT00000001687/ENSGALG00000001118, exon 3 of 10)	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	21248	417101	NEK6	NIMA related kinase 6	17-9648256-9649001	-0.813921392139214
17	9652469	9652868	400	*	Intron (ENSGALT00000001687/ENSGALG00000001118, intron 5 of 9)	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	25461	417101	NEK6	NIMA related kinase 6	17-9652469-9652868	-0.813921392139214
2	26592996	26593395	400	*	Distal Intergenic	2	26571421	26585361	13941	1	ENSGALG00000035140	ENSGALT00000074520	21575	420586	TMEM106B	transmembrane protein 106B	2-26592996-26593395	-0.8141254125412541
10	3305593	3305992	400	*	Distal Intergenic	10	3365307	3385815	20509	2	ENSGALG00000049128	ENSGALT00000090991	79823	NA	NA	NA	10-3305593-3305992	-0.8174737473747375
1	145737254	145737653	400	*	Distal Intergenic	1	145728851	145731717	2867	1	ENSGALG00000034197	ENSGALT00000063625	8403	107051270	ZIC5	Zic family member 5	1-145737254-145737653	-0.8177617761776178
8	2767272	2767671	400	*	Intron (ENSGALT00000094559/ENSGALG00000002246, intron 3 of 22)	8	2753168	2859120	105953	1	ENSGALG00000002246	ENSGALT00000003516	14104	424351	DENND1B	DENN domain containing 1B	8-2767272-2767671	-0.8179297929792979
20	8693617	8694016	400	*	Distal Intergenic	20	8692479	8692576	98	1	ENSGALG00000024500	ENSGALT00000041413	1138	100315938	MIR124-3	microRNA 124-3	20-8693617-8694016	-0.8183498349834984
13	1632190	1632589	400	*	Exon (ENSGALT00000071854/ENSGALG00000041129, exon 7 of 8)	13	1632171	1635152	2982	2	ENSGALG00000041129	ENSGALT00000071854	2563	768990	TMEM173	transmembrane protein 173	13-1632190-1632589	-0.8190459045904591
Z	81950046	81950445	400	*	Intron (ENSGALT00000008724/ENSGALG00000028675, intron 3 of 9)	34	81886513	81988016	101504	2	ENSGALG00000028675	ENSGALT00000053244	37571	426807	ZCCHC7	zinc finger CCHC-type containing 7	Z-81950046-81950445	-0.8194143996868556
9	12257120	12257519	400	*	Distal Intergenic	9	12149117	12181765	32649	2	ENSGALG00000049451	ENSGALT00000091712	-75355	NA	NA	NA	9-12257120-12257519	-0.8199339933993399
5	21279825	21280224	400	*	Intron (ENSGALT00000097733/ENSGALG00000048395, intron 2 of 3)	5	21253640	21377646	124007	2	ENSGALG00000048395	ENSGALT00000097733	97422	NA	NA	NA	5-21279825-21280224	-0.8201260126012602
5	9239822	9240559	738	*	Downstream (1-2kb)	5	9241993	9243150	1158	2	ENSGALG00000046593	ENSGALT00000088854	2591	423042	ADM	adrenomedullin	5-9239822-9240559	-0.8202340234023403
1	173838887	173839286	400	*	3' UTR	1	173838414	173854684	16271	2	ENSGALG00000032028	ENSGALT00000077535	15398	418900	SERTM1	serine rich and transmembrane domain containing 1	1-173838887-173839286	-0.8212421242124213
9	12067507	12067906	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	-3185	424885	ZIC4	Zic family member 4	9-12067507-12067906	-0.8220822082208221
17	10261509	10261908	400	*	Promoter	17	10262203	10303433	41231	1	ENSGALG00000000950	ENSGALT00000090702	-295	417092	MVB12B	multivesicular body subunit 12B	17-10261509-10261908	-0.8221422142214222
12	11705214	11705613	400	*	Intron (ENSGALT00000091256/ENSGALG00000006526, intron 2 of 37)	12	11707294	11738536	31243	1	ENSGALG00000006526	ENSGALT00000010550	-1681	100859325	PLXNB3	plexin B3	12-11705214-11705613	-0.8228502850285029
5	8018793	8019192	400	*	Intron (ENSGALT00000077008/ENSGALG00000005415, intron 10 of 12)	5	7961978	7963360	1383	2	ENSGALG00000039822	ENSGALT00000079776	-55433	100859008	RASSF10	Ras association domain family member 10	5-8018793-8019192	-0.8236183618361836
1	49322119	49322518	400	*	Intron (ENSGALT00000019383/ENSGALG00000011878, intron 1 of 4)	1	49285282	49390517	105236	1	ENSGALG00000011878	ENSGALT00000077781	36837	417980	TCF20	transcription factor 20	1-49322119-49322518	-0.8237023702370238
2	63517470	63517869	400	*	Intron (ENSGALT00000095561/ENSGALG00000022976, intron 9 of 10)	2	63468248	63526595	58348	1	ENSGALG00000022976	ENSGALT00000037252	49222	NA	NA	NA	2-63517470-63517869	-0.8243984398439844
7	2515060	2515459	400	*	Intron (ENSGALT00000004407/ENSGALG00000002789, intron 2 of 11)	7	2516708	2577037	60330	1	ENSGALG00000002789	ENSGALT00000100563	-1249	424001	MAP2	microtubule associated protein 2	7-2515060-2515459	-0.8252625262526253
5	5555503	5555902	400	*	Intron (ENSGALT00000098742/ENSGALG00000054067, intron 1 of 2)	5	5568465	5575654	7190	1	ENSGALG00000012121	ENSGALT00000040104	-12563	428602	RCN1	reticulocalbin 1	5-5555503-5555902	-0.826006600660066
6	21546603	21547002	400	*	Intron (ENSGALT00000065035/ENSGALG00000006763, intron 20 of 20)	6	21531354	21536861	5508	2	ENSGALG00000043213	ENSGALT00000074690	-9742	423806	CYP26C1	cytochrome P450 family 26 subfamily C member 1	6-21546603-21547002	-0.8266426642664266
3	26010617	26011016	400	*	Distal Intergenic	3	26002837	26005896	3060	2	ENSGALG00000023303	ENSGALT00000038337	-4721	724086	SIX2	SIX homeobox 2	3-26010617-26011016	-0.8285148514851486
7	2264738	2265137	400	*	Promoter	7	2257279	2263751	6473	2	ENSGALG00000043268	ENSGALT00000059236	-987	423999	DUSP19	dual specificity phosphatase 19	7-2264738-2265137	-0.8286588658865888
9	15749892	15750291	400	*	Distal Intergenic	9	15737715	15748501	10787	2	ENSGALG00000042612	ENSGALT00000070746	-1391	424938	SLC12A9	solute carrier family 12 member 9	9-15749892-15750291	-0.8290309030903091
8	15011754	15012153	400	*	Intron (ENSGALT00000104121/ENSGALG00000034253, intron 1 of 6)	8	15007057	15055304	48248	1	ENSGALG00000034253	ENSGALT00000053754	4697	424510	ZNF644	zinc finger protein 644	8-15011754-15012153	-0.831959195919592
3	108239629	108240028	400	*	Intron (ENSGALT00000026916/ENSGALG00000016680, intron 2 of 6)	3	108221189	108246601	25413	2	ENSGALG00000016680	ENSGALT00000026916	6573	395713	TFAP2B	transcription factor AP-2 beta	3-108239629-108240028	-0.8331713171317132
9	16945564	16945963	400	*	Intron (ENSGALT00000092351/ENSGALG00000048980, intron 1 of 3)	9	16917339	16989485	72147	2	ENSGALG00000048980	ENSGALT00000092351	43522	NA	NA	NA	9-16945564-16945963	-0.834047404740474
9	9759434	9759833	400	*	Intron (ENSGALT00000087454/ENSGALG00000002974, intron 3 of 10)	9	9726713	9775906	49194	2	ENSGALG00000002974	ENSGALT00000004709	16073	424789	SPHKAP	SPHK1 interactor, AKAP domain containing	9-9759434-9759833	-0.8354995499549955
9	9818414	9818813	400	*	Distal Intergenic	9	9726068	9792058	65991	2	ENSGALG00000002974	ENSGALT00000087454	-26356	424789	SPHKAP	SPHK1 interactor, AKAP domain containing	9-9818414-9818813	-0.8354995499549955
9	9966689	9967088	400	*	Distal Intergenic	9	10007773	10030125	22353	1	ENSGALG00000037810	ENSGALT00000057447	-40685	NA	NA	NA	9-9966689-9967088	-0.8354995499549955
9	9975405	9975804	400	*	Distal Intergenic	9	10007773	10030125	22353	1	ENSGALG00000037810	ENSGALT00000057447	-31969	NA	NA	NA	9-9975405-9975804	-0.8354995499549955
9	9977487	9977886	400	*	Distal Intergenic	9	10007773	10030125	22353	1	ENSGALG00000037810	ENSGALT00000057447	-29887	NA	NA	NA	9-9977487-9977886	-0.8354995499549955
9	10003240	10003639	400	*	Intron (ENSGALT00000068898/ENSGALG00000002963, intron 2 of 2)	9	10007773	10030125	22353	1	ENSGALG00000037810	ENSGALT00000057447	-4134	NA	NA	NA	9-10003240-10003639	-0.8354995499549955
9	10023184	10023583	400	*	Intron (ENSGALT00000057447/ENSGALG00000037810, intron 2 of 3)	9	10013484	10030125	16642	1	ENSGALG00000037810	ENSGALT00000082918	9700	NA	NA	NA	9-10023184-10023583	-0.8354995499549955
7	2333899	2334298	400	*	Distal Intergenic	7	2337402	2352802	15401	1	ENSGALG00000002763	ENSGALT00000004363	-3104	395545	FRZB	frizzled related protein	7-2333899-2334298	-0.8355235523552356
1	145845855	145846254	400	*	Intron (ENSGALT00000027264/ENSGALG00000016875, intron 1 of 7)	1	145752924	145888554	135631	2	ENSGALG00000016875	ENSGALT00000027264	42300	418775	CLYBL	citrate lyase beta like	1-145845855-145846254	-0.835919591959196
7	17828120	17828519	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17715353	17831994	116642	2	ENSGALG00000034007	ENSGALT00000084249	3475	396226	ITGA6	integrin subunit alpha 6	7-17828120-17828519	-0.8383318331833184
Z	59550897	59551296	400	*	Distal Intergenic	34	59555619	59557139	1521	1	ENSGALG00000051196	ENSGALT00000103389	-4323	NA	NA	NA	Z-59550897-59551296	-0.8409000900090009
20	8172117	8172516	400	*	Distal Intergenic	20	8179858	8205178	25321	1	ENSGALG00000005460	ENSGALT00000008764	-7342	419231	SLCO4A1	solute carrier organic anion transporter family member 4A1	20-8172117-8172516	-0.8416441644164416
